Time,T1Mesure,T2Mesure,T3Mesure,TECEntr_e_SortieAmpli,T1Vmesure_0_5V_,T2Vmesure_0_5V_,T3Vmesure_0_5V_,R_gulateurSortie,PerturbationCourant,T3Estimation,AmpliEntr_e,R_gulateurEntr_e,Consigne,T1Perturbation,T2Perturbation,T3Perturbation,PWM_DACSortie,TECSortie,T1R_sistance,T2R_sistance,T3R_sistance
688.5,27.6047374953695,27.9398663062505,27.2983740930341,-0.00209777658517126,1.68580916661925,1.62985882543881,1.74295870586562,-0.00687271042531279,0.2,27.3849123251822,2.49344444817134,-0.15454837762141,27,3.23251172992212,3.21163696040018,2.53813371744297,5,-0.00662142201343457,8945.50287813019,8824.56844835251,9070.64407007177
689,27.6047374953695,27.9398663062505,27.2705615659016,-0.00249521932404846,1.68612697276199,1.63009452229795,1.74319776221723,-0.00687271042531279,0.2,27.3834946571451,2.49220243961235,-0.15454837762141,27,3.23623466528024,3.21575606559162,2.54229335614312,5,-0.00787591027442657,8946.19424165945,8825.0746593629,9071.17100752006
689.5,27.6047374953695,27.9398663062505,27.2705615659016,-0.00310834059375978,1.68644155739198,1.63032851850087,1.74343528872355,-0.00687271042531279,0.2,27.382116663986,2.4902864356445,-0.15454837762141,27,3.23994297222752,3.2198608931364,2.54643866027696,5,-0.00981116625014336,8946.87864672423,8825.57724477062,9071.69460166425
690,27.6047374953695,27.9398663062505,27.2705615659016,-0.00371194546469837,1.68675294620422,1.630560823771,1.74367129033824,-0.00744076881944977,0.2,27.3807771118453,2.48840017042282,-0.152310844738112,27,3.24363670824291,3.22395149252372,2.55056967790563,5,-0.0117163846647739,8947.55614771853,8826.07622487869,9072.21486287175
690.5,27.6047374953695,27.9398663062505,27.2705615659016,-0.00411993157183119,1.68706116193856,1.63079144778226,1.74390577207302,-0.00744076881944977,0.2,27.3794748075321,2.48712521383803,-0.152310844738112,27,3.2473159305795,3.22802791307123,2.55468645695817,5,-0.013004152013328,8948.22679263699,8826.57161989231,9072.73180164379
691,27.6047374953695,27.9119015775771,27.2705615659016,-0.00418114927450802,1.68736622480092,1.63102040015925,1.74413873899536,-0.00744076881944977,0.2,27.3782085971453,2.48693390851716,-0.152310844738112,27,3.25098069626543,3.23209020392563,2.55878904523122,5,-0.0131973795700571,8948.89062398902,8827.06344991929,9073.24542861044
691.5,27.6047374953695,27.9119015775771,27.2705615659016,-0.0038179696990278,1.68766815393482,1.63124769047733,1.7443701962265,-0.00744076881944977,0.2,27.3762147665915,2.48806884469054,-0.152310844738112,27,3.25463106210476,3.2361384140633,2.56287749038876,0,-0.0120510395580113,8949.54768199895,8827.5517349699,9073.75575452612
692,27.6047374953695,27.9119015775771,27.2705615659016,-0.00321651316900812,1.68796696814855,1.63147332826304,1.74460014893947,-0.00760550254533143,0.2,27.3742811443879,2.48994839634685,-0.149712457755165,27,3.25826708467834,3.24017259229083,2.56695183996185,0,-0.0101526021666572,8950.1980061875,8828.03649495786,9074.26279026525
692.5,27.6047374953695,27.9119015775771,27.2705615659016,-0.00260462285636166,1.688262689362,1.63169732299413,1.74482860235704,-0.00760550254533143,0.2,27.3724057790133,2.49186055357387,-0.149712457755165,27,3.2618888203447,3.24419278724562,2.57101214134842,0,-0.00822123158381994,8950.84164287361,8828.51774970017,9074.76654681779
693,27.6047374953695,27.9119015775771,27.2705615659016,-0.00217054296100599,1.68855534220583,1.6319196840999,1.74505556174982,-0.00760550254533143,0.2,27.3705867844936,2.49321705324686,-0.149712457755165,27,3.26549632524094,3.24819904739653,2.57505844181301,0,-0.00685110180211931,8951.47864430389,8828.99551891783,9075.26703528494
