Time,T1Mesure,T2Mesure,T3Mesure,PerturbationCourant,T3Estimation,Consigne
26.5,24.7908574373021,24.0002717969842,23.7284378742585,0.0,23.6617997228756,25
27.0,24.8181831681886,24.0274762134222,23.7556043635723,0.0,23.6707291781346,25
27.5,24.8455133850061,24.0546845321795,23.7556043635723,0.0,23.6801305032062,25
28.0,24.8728481080587,24.0546845321795,23.7556043635723,0.0,23.6899880391827,25
28.5,24.9001873576633,24.081896773225,23.7827745560676,0.0,23.6995445827544,25
29.0,24.9275311541499,24.1091129565378,23.7827745560676,0.0,23.7095530955319,25
29.5,24.9548795178615,24.1091129565378,23.8099484716143,0.0,23.7199985844868,25
30.0,24.9822324691539,24.1363331021075,23.8099484716143,0.0,23.7301242739723,25
30.5,25.0095900283968,24.1363331021075,23.8099484716143,0.0,23.740683968838,25
31.0,25.0369522159725,24.1635572299341,23.8371261300921,0.0,23.7509208740753,25
31.5,25.0643190522774,24.1907853600284,23.8371261300921,0.0,23.7615889926853,25
32.0,25.0916905577207,24.1907853600284,23.8643075513903,0.0,23.7726740150859,25
32.5,25.1190667527258,24.2180175124118,23.8643075513903,0.0,23.783419498566,25
33.0,25.1190667527258,24.2452537071164,23.8643075513903,0.0,23.7945802231261,25
33.5,25.1464476577294,24.2452537071164,23.8914927554073,0.0,23.8061418800498,25
34.0,25.1738332931822,24.2724939641853,23.8914927554073,0.0,23.8173478225735,25
