temps,T3,T2,T1
261,18.66712379,17.96410373,16.33650879
261.5,18.66436975,17.96141586,16.33467156
262,18.66162774,17.95873977,16.33284527
262.5,18.6588977,17.95607542,16.33102986
263,18.6561796,17.95342275,16.32922525
263.5,18.65347338,17.95078171,16.3274314
264,18.65077897,17.94815225,16.32564822
264.5,18.64809634,17.94553431,16.32387567
265,18.64542544,17.94292785,16.32211367
265.5,18.6427662,17.94033282,16.32036217
266,18.64011858,17.93774916,16.31862109
266.5,18.63748253,17.93517683,16.31689038
267,18.634858,17.93261578,16.31516998
267.5,18.63224494,17.93006596,16.31345983
268,18.62964329,17.92752731,16.31175986
268.5,18.62705301,17.9249998,16.31007001
269,18.62447405,17.92248336,16.30839023
269.5,18.62190636,17.91997796,16.30672045
270,18.61934989,17.91748354,16.30506062
270.5,18.6168046,17.91500006,16.30341066
271,18.61427042,17.91252746,16.30177054
271.5,18.61174731,17.91006571,16.30014018
272,18.60923524,17.90761474,16.29851953
272.5,18.60673414,17.90517453,16.29690853
273,18.60424396,17.90274501,16.29530713
273.5,18.60176467,17.90032614,16.29371526
274,18.59929622,17.89791787,16.29213288
274.5,18.59683855,17.89552017,16.29055991
275,18.59439162,17.89313297,16.28899632
275.5,18.59195538,17.89075624,16.28744203
276,18.58952979,17.88838993,16.285897
276.5,18.5871148,17.886034,16.28436117
277,18.58471036,17.88368839,16.28283449
277.5,18.58231643,17.88135306,16.2813169
278,18.57993296,17.87902798,16.27980835
278.5,18.57755991,17.87671309,16.27830878
279,18.57519723,17.87440834,16.27681814
279.5,18.57284487,17.8721137,16.27533638
280,18.57050279,17.86982912,16.27386344
280.5,18.56817095,17.86755456,16.27239928
281,18.5658493,17.86528996,16.27094383
281.5,18.56353779,17.8630353,16.26949705
282,18.56123638,17.86079052,16.26805889
282.5,18.55894504,17.85855558,16.26662929
283,18.5566637,17.85633044,16.2652082
283.5,18.55439234,17.85411505,16.26379558
284,18.5521309,17.85190938,16.26239137
284.5,18.54987934,17.84971337,16.26099553
285,18.54763763,17.847527,16.25960799
285.5,18.54540571,17.84535021,16.25822872
286,18.54318354,17.84318296,16.25685766
286.5,18.54097109,17.84102521,16.25549477
287,18.5387683,17.83887692,16.25413999
287.5,18.53657515,17.83673805,16.25279328
288,18.53439157,17.83460856,16.25145459
288.5,18.53221754,17.83248841,16.25012388
289,18.53005301,17.83037754,16.24880109
289.5,18.52789794,17.82827594,16.24748617
290,18.52575229,17.82618354,16.24617909
290.5,18.52361602,17.82410032,16.24487979
291,18.52148908,17.82202623,16.24358823
291.5,18.51937144,17.81996124,16.24230435
292,18.51726305,17.8179053,16.24102813
292.5,18.51516388,17.81585837,16.2397595
293,18.51307388,17.81382041,16.23849843
293.5,18.51099302,17.81179139,16.23724487
294,18.50892125,17.80977127,16.23599878
294.5,18.50685853,17.80776,16.23476011
295,18.50480483,17.80575755,16.23352881
295.5,18.50276011,17.80376387,16.23230484
296,18.50072432,17.80177894,16.23108817
296.5,18.49869743,17.79980271,16.22987874
297,18.49667939,17.79783514,16.22867651
297.5,18.49467018,17.7958762,16.22748144
298,18.49266975,17.79392585,16.22629349
298.5,18.49067806,17.79198405,16.22511261
299,18.48869508,17.79005076,16.22393877
299.5,18.48672076,17.78812595,16.22277191
300,18.48475507,17.78620957,16.22161201
300.5,18.48279797,17.7843016,16.22045901
301,18.48084943,17.78240199,16.21931288
301.5,18.4789094,17.78051071,16.21817357
302,18.47697785,17.77862772,16.21704105
302.5,18.47505474,17.77675298,16.21591527
303,18.47314004,17.77488647,16.2147962
303.5,18.47123371,17.77302813,16.21368379
304,18.46933571,17.77117795,16.21257801
304.5,18.467446,17.76933587,16.21147881
305,18.46556455,17.76750187,16.21038615
305.5,18.46369133,17.76567592,16.20930001
306,18.46182629,17.76385796,16.20822033
306.5,18.45996941,17.76204798,16.20714708
307,18.45812064,17.76024593,16.20608023
307.5,18.45627995,17.75845178,16.20501972
308,18.4544473,17.7566655,16.20396554
308.5,18.45262267,17.75488705,16.20291763
309,18.45080601,17.75311639,16.20187596
309.5,18.44899729,17.7513535,16.20084049
310,18.44719648,17.74959834,16.19981119
310.5,18.44540353,17.74785087,16.19878802
311,18.44361843,17.74611106,16.19777094
311.5,18.44184112,17.74437888,16.19675992
312,18.44007158,17.74265429,16.19575493
312.5,18.43830978,17.74093727,16.19475591
313,18.43655568,17.73922777,16.19376285
313.5,18.43480924,17.73752577,16.1927757
314,18.43307044,17.73583122,16.19179442
314.5,18.43133924,17.73414411,16.190819
315,18.4296156,17.73246439,16.18984938
315.5,18.4278995,17.73079204,16.18888553
316,18.42619089,17.72912702,16.18792743
316.5,18.42448976,17.7274693,16.18697503
317,18.42279606,17.72581884,16.1860283
317.5,18.42110977,17.72417562,16.18508721
318,18.41943084,17.72253961,16.18415172
318.5,18.41775925,17.72091077,16.18322181
319,18.41609497,17.71928907,16.18229743
319.5,18.41443796,17.71767447,16.18137856
320,18.4127882,17.71606696,16.18046516
320.5,18.41114564,17.71446649,16.1795572
321,18.40951027,17.71287305,16.17865465
321.5,18.40788204,17.71128658,16.17775747
322,18.40626093,17.70970707,16.17686563
322.5,18.4046469,17.70813449,16.17597911
323,18.40303993,17.7065688,16.17509786
323.5,18.40143999,17.70500997,16.17422187
324,18.39984703,17.70345798,16.17335108
324.5,18.39826104,17.70191279,16.17248549
325,18.39668198,17.70037438,16.17162505
325.5,18.39510983,17.69884271,16.17076973
326,18.39354454,17.69731776,16.16991951
326.5,18.3919861,17.69579949,16.16907435
327,18.39043446,17.69428787,16.16823423
327.5,18.38888961,17.69278289,16.1673991
328,18.38735151,17.6912845,16.16656896
328.5,18.38582014,17.68979268,16.16574375
329,18.38429546,17.6883074,16.16492346
329.5,18.38277744,17.68682864,16.16410805
330,18.38126606,17.68535635,16.1632975
330.5,18.37976128,17.68389052,16.16249178
331,18.37826308,17.68243112,16.16169085
331.5,18.37677143,17.68097811,16.1608947
332,18.37528629,17.67953148,16.16010328
