Time,T1Mesure,T2Mesure,T3Mesure,T3Estimation,Consigne
356.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0002730130274,30
356.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0002940807251,30
357.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0003139769926,30
357.5,32.6364638817896,30.8324949508421,29.9443150353883,30.000332748899,30
358.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0003504417908,30
358.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0003670993518,30
359.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0003827636629,30
359.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0003974752583,30
360.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004112731802,30
360.5,32.6364638817896,30.8324949508421,29.9443150353883,30.000424195032,30
361.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004362770289,30
361.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0004475540477,30
362.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004580596734,30
362.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0004678262462,30
363.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004768849045,30
363.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0004852656288,30
364.0,32.6364638817896,30.8324949508421,29.9443150353883,30.000492997282,30
364.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005001076496,30
365.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005066234781,30
365.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005125705119,30
366.0,32.6364638817896,30.8324949508421,29.9443150353883,30.000517973529,30
366.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005228563757,30
367.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005272419998,30
367.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005311524826,30
368.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005346090699,30
368.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005376322023,30
369.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005402415435,30
369.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005424560086,30
370.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005442937907,30
370.5,32.6364638817896,30.8324949508421,29.9443150353883,30.000545772387,30
371.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005469086237,30
371.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005477186803,30
372.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005482181127,30
372.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005484218758,30
373.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005483443453,30
373.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005479993384,30
374.0,32.6364638817896,30.8324949508421,29.9443150353883,30.000547400134,30
374.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005465594926,30
375.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005454896745,30
375.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005442024582,30
376.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005427091582,30
376.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005410206412,30
377.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005391473431,30
377.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005370992843,30
378.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005348860847,30
378.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005325169789,30
379.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005300008299,30
379.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005273461426,30
380.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005245610771,30
380.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005216534617,30
381.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005186308045,30
381.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005155003053,30
382.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005122688675,30
382.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005089431084,30
383.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0005055293702,30
383.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0005020337299,30
384.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004984620094,30
384.5,32.6364638817896,30.8324949508421,29.9443150353883,30.000494819785,30
385.0,32.6364638817896,30.8324949508421,29.9443150353883,30.000491112396,30
385.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0004873449542,30
386.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004835223523,30
386.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0004796492716,30
387.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004757301906,30
387.5,32.6364638817896,30.8324949508421,29.9443150353883,30.0004717693919,30
388.0,32.6364638817896,30.8324949508421,29.9443150353883,30.0004677709703,30
388.5,32.6070509714023,30.8324949508421,29.9443150353883,30.0004637388394,30
389.0,32.6070509714023,30.8324949508421,29.9443150353883,30.0004591053927,30
389.5,32.6070509714023,30.8324949508421,29.9443150353883,30.0004533396879,30
390.0,32.6070509714023,30.8324949508421,29.9443150353883,30.0004464988343,30
390.5,32.6070509714023,30.8324949508421,29.9443150353883,30.0004386377451,30
391.0,32.6070509714023,30.8324949508421,29.9443150353883,30.0004298092155,30
391.5,32.6070509714023,30.8324949508421,29.9443150353883,30.0004200639975,30
392.0,32.6070509714023,30.8324949508421,29.9443150353883,30.000409450872,30
392.5,32.6070509714023,30.8324949508421,29.9443150353883,30.0003980167192,30
393.0,32.6070509714023,30.8324949508421,29.9443150353883,30.0003858065859,30
393.5,32.6070509714023,30.8324949508421,29.9443150353883,30.0003728637506,30
394.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0003592297869,30
394.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0011302071249,30
395.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0018734800506,30
395.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0025900200371,30
396.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0032807648378,30
396.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0039466196515,30
397.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0045884582474,30
397.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0052071240521,30
398.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0058034311977,30
398.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0063781655348,30
399.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0069320856106,30
399.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0074659236122,30
400.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0079803862786,30
400.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0084761557805,30
401.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0089538905697,30
401.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0094142261999,30
402.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0098577761182,30
402.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0102851324304,30
403.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0106968666385,30
403.5,32.6070509714023,30.8612907888043,29.9443150353883,30.011093530354,30
404.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0114756559861,30
404.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0118437574061,30
405.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0121983305887,30
405.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0125398542319,30
406.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0128687903542,30
406.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0131855848728,30
407.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0134906681606,30
407.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0137844555843,30
408.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0140673480243,30
408.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0143397323762,30
409.0,32.6070509714023,30.8612907888043,29.9443150353883,30.014601982035,30
409.5,32.6070509714023,30.8612907888043,29.9443150353883,30.014854457363,30
410.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0150975061413,30
410.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0153314640054,30
411.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0155566548661,30
411.5,32.6070509714023,30.8612907888043,29.9443150353883,30.015773391316,30
412.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0159819750218,30
412.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0161826971026,30
413.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0163758384959,30
413.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0165616703108,30
414.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0167404541681,30
414.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0169124425302,30
415.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0170778790181,30
415.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0172369987185,30
416.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0173900284797,30
416.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0175371871978,30
417.0,32.6070509714023,30.8612907888043,29.9443150353883,30.017678686092,30
417.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0178147289719,30
418.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0179455124941,30
418.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0180712264109,30
419.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0181920538101,30
419.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0183081713462,30
420.0,32.6070509714023,30.8612907888043,29.9443150353883,30.018419749464,30
420.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0185269526146,30
421.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0186299394633,30
421.5,32.6070509714023,30.8612907888043,29.9443150353883,30.018728863091,30
422.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0188238711883,30
422.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0189151062428,30
423.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0190027057199,30
423.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0190868022381,30
424.0,32.6070509714023,30.8612907888043,29.9443150353883,30.0191675237368,30
424.5,32.6070509714023,30.8612907888043,29.9443150353883,30.0192449936399,30
