Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
641,29.46,28.62,27.61
642,29.55,28.62,27.70
643,29.65,28.62,27.70
644,29.65,28.62,27.61
645,29.74,28.62,27.61
646,29.74,28.62,27.61
647,29.83,28.62,27.61
648,29.83,28.62,27.61
649,29.93,28.62,27.61
650,30.02,28.72,27.61
651,30.02,28.72,27.61
652,30.02,28.72,27.70
653,30.11,28.72,27.70
654,30.11,28.81,27.61
655,30.11,28.72,27.70
656,30.21,28.72,27.70
657,30.21,28.72,27.70
658,30.21,28.72,27.70
659,30.21,28.81,27.70
660,30.21,28.81,27.70
661,30.30,28.81,27.70
662,30.21,28.81,27.70
663,30.30,28.81,27.70
664,30.30,28.90,27.79
665,30.30,28.90,27.79
666,30.40,28.90,27.79
667,30.40,28.90,27.79
668,30.49,28.90,27.79
669,30.49,28.90,27.79
670,30.49,28.99,27.79
671,30.49,28.99,27.88
672,30.49,28.99,27.88
673,30.49,28.99,27.88
674,30.49,28.99,27.88
675,30.59,29.09,27.88
676,30.59,29.09,27.88
677,30.59,29.09,27.88
678,30.59,29.09,27.88
679,30.59,29.09,27.88
680,30.59,29.18,27.98
681,30.68,29.18,27.98
682,30.68,29.18,27.98
683,30.68,29.18,27.98
684,30.68,29.18,27.98
685,30.77,29.18,27.98
686,30.77,29.18,27.98
687,30.77,29.27,27.98
688,30.77,29.27,27.98
689,30.77,29.27,28.07
690,30.87,29.27,28.07
691,30.87,29.27,28.07
692,30.87,29.37,28.07
693,30.87,29.37,28.07
694,30.87,29.37,28.07
695,30.96,29.37,28.07
696,30.96,29.37,28.16
697,30.96,29.46,28.16
698,30.96,29.37,28.16
699,30.96,29.46,28.16
700,30.96,29.46,28.16
701,31.06,29.46,28.25
702,31.06,29.46,28.25
703,31.06,29.46,28.25
704,31.06,29.46,28.25
705,31.06,29.55,28.25
706,31.15,29.55,28.34
707,31.06,29.55,28.25
708,31.15,29.55,28.34
709,31.15,29.55,28.34
710,31.15,29.55,28.34
711,31.15,29.55,28.34
712,31.25,29.55,28.34
713,31.25,29.65,28.34
714,31.25,29.65,28.34
715,31.15,29.65,28.34
716,31.25,29.65,28.34
717,31.25,29.65,28.34
718,31.25,29.65,28.34
719,31.25,29.65,28.44
720,31.25,29.74,28.44
721,31.25,29.74,28.44
722,31.25,29.74,28.44
723,31.34,29.74,28.44
724,31.34,29.74,28.44
725,31.34,29.74,28.44
726,31.34,29.74,28.44
727,31.34,29.74,28.44
728,31.34,29.74,28.44
729,31.34,29.74,28.53
730,31.34,29.74,28.53
731,31.34,29.83,28.53
732,31.34,29.83,28.53
733,31.44,29.83,28.53
734,31.44,29.83,28.53
735,31.44,29.83,28.53
736,31.44,29.83,28.62
737,31.44,29.93,28.53
738,31.44,29.83,28.62
739,31.44,29.93,28.62
740,31.44,29.93,28.62
741,31.44,29.93,28.62
742,31.44,29.93,28.62
743,31.44,29.93,28.62
744,31.44,29.93,28.62
745,31.44,29.93,28.62
746,31.44,29.93,28.62
747,31.44,29.93,28.62
748,31.44,29.93,28.72
749,31.53,29.93,28.62
750,31.44,29.93,28.72
751,31.53,29.93,28.72
752,31.53,30.02,28.72
753,31.53,30.02,28.72
754,31.53,30.02,28.72
755,31.53,30.02,28.72
756,31.53,30.02,28.72
757,31.63,30.02,28.72
758,31.63,30.11,28.72
759,31.63,30.11,28.81
760,31.63,30.11,28.81
761,31.63,30.11,28.81
762,31.63,30.11,28.81
763,31.63,30.11,28.81
764,31.72,30.11,28.81
765,31.72,30.11,28.81
766,31.63,30.11,28.81
767,31.63,30.21,28.81
768,31.63,30.21,28.81
769,31.63,30.21,28.81
770,31.63,30.21,28.81
771,31.63,30.21,28.90
772,31.63,30.21,28.90
773,31.63,30.21,28.90
774,31.72,30.21,28.90
775,31.72,30.30,28.90
776,31.72,30.30,28.90
777,31.72,30.30,28.99
778,31.72,30.30,28.99
779,31.82,30.30,28.99
780,31.72,30.30,28.99
781,31.72,30.30,28.99
782,31.72,30.30,28.99
783,31.82,30.30,28.99
784,31.72,30.30,29.09
785,31.72,30.30,29.09
786,31.82,30.30,29.09
787,31.72,30.30,29.09
788,31.82,30.30,29.09
789,31.82,30.30,29.09
790,31.72,30.30,29.09
791,31.72,30.30,29.09
792,31.72,30.30,29.09
793,31.72,30.40,29.09
794,31.72,30.30,29.18
795,31.72,30.40,29.18
796,31.72,30.30,29.18
797,31.72,30.40,29.18
798,31.72,30.30,29.18
799,31.72,30.40,29.18
801,31.72,30.40,29.18
802,31.82,30.40,29.18
803,31.82,30.40,29.18
804,31.82,30.40,29.18
805,31.82,30.40,29.18
806,31.82,30.40,29.18
807,31.82,30.40,29.18
808,31.82,30.40,29.18
809,31.82,30.40,29.18
810,31.82,30.49,29.18
811,31.82,30.40,29.18
812,31.91,30.40,29.18
813,31.82,30.49,29.18
814,31.82,30.49,29.18
815,31.82,30.49,29.27
816,31.91,30.49,29.27
817,31.82,30.49,29.27
818,31.82,30.49,29.27
819,31.91,30.49,29.27
820,31.82,30.40,29.27
821,31.91,30.49,29.27
822,31.91,30.49,29.27
823,31.91,30.49,29.27
824,31.91,30.49,29.27
825,31.82,30.49,29.27
826,31.82,30.49,29.27
827,31.82,30.49,29.27
828,31.82,30.49,29.27
829,31.82,30.49,29.27
830,31.82,30.49,29.27
831,31.82,30.49,29.27
832,31.82,30.49,29.27
833,31.82,30.49,29.27
834,31.82,30.49,29.37
835,31.82,30.49,29.37
836,31.82,30.49,29.37
837,31.91,30.49,29.37
838,31.82,30.49,29.37
839,31.82,30.49,29.37
840,31.82,30.49,29.37
841,31.91,30.49,29.37
842,31.91,30.49,29.37
843,31.91,30.49,29.37
844,32.01,30.49,29.37
845,32.01,30.59,29.37
846,32.01,30.59,29.37
847,32.01,30.59,29.37
848,32.01,30.59,29.37
849,32.01,30.59,29.37
850,32.01,30.59,29.37
851,32.11,30.59,29.37
852,32.01,30.59,29.37
853,32.11,30.59,29.37
854,32.11,30.68,29.37
855,32.11,30.59,29.37
856,32.11,30.68,29.46
857,32.01,30.68,29.46
858,32.01,30.68,29.46
859,32.11,30.68,29.46
860,32.11,30.68,29.46
