Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
1524,28.42,27.69,27.04,0.454
1525,28.42,27.69,27.04,0.454
1526,28.42,27.69,27.04,0.454
1527,28.42,27.69,27.04,0.454
1528,28.42,27.69,27.04,0.454
1529,28.42,27.69,27.04,0.454
1530,28.42,27.69,27.04,0.454
1531,28.52,27.69,27.04,0.454
1532,28.42,27.69,27.04,0.454
1533,28.52,27.69,27.04,0.454
1534,28.52,27.69,27.04,0.454
1535,28.52,27.69,27.04,0.454
1536,28.52,27.69,27.04,0.454
1537,28.52,27.69,27.04,0.454
1538,28.52,27.69,27.13,0.454
1539,28.42,27.69,27.13,0.454
1540,28.42,27.69,27.13,0.454
1541,28.42,27.69,27.13,0.454
1542,28.42,27.69,27.04,0.454
1543,28.42,27.69,27.13,0.454
1544,28.42,27.69,27.13,0.454
1545,28.42,27.69,27.13,0.454
1546,28.42,27.69,27.13,0.454
1547,28.42,27.69,27.13,0.454
1548,28.42,27.69,27.13,0.454
1549,28.42,27.69,27.13,0.454
1550,28.52,27.69,27.13,0.454
1551,28.52,27.69,27.13,0.454
1552,28.52,27.69,27.13,0.454
1553,28.52,27.69,27.13,0.454
1554,28.52,27.69,27.13,0.454
1555,28.42,27.69,27.13,0.454
1556,28.42,27.69,27.13,0.454
1557,28.42,27.69,27.13,0.454
1558,28.42,27.69,27.13,0.454
1559,28.42,27.69,27.13,0.454
1560,28.42,27.69,27.13,0.454
1561,28.42,27.69,27.13,0.454
1562,28.42,27.69,27.13,0.454
1563,28.42,27.69,27.13,0.454
1564,28.42,27.78,27.13,0.454
1565,28.42,27.78,27.13,0.454
1566,28.42,27.78,27.13,0.454
1567,28.52,27.78,27.13,0.454
1568,28.52,27.78,27.13,0.454
1569,28.52,27.69,27.13,0.454
1570,28.52,27.69,27.13,0.454
1571,28.52,27.78,27.13,0.454
1572,28.42,27.69,27.13,0.454
1573,28.42,27.78,27.04,0.454
1574,28.42,27.78,27.13,0.454
1575,28.42,27.78,27.13,0.454
1576,28.42,27.78,27.13,0.454
1577,28.42,27.78,27.13,0.454
1578,28.42,27.78,27.13,0.454
1579,28.52,27.78,27.13,0.454
1580,28.52,27.78,27.13,0.454
1581,28.52,27.78,27.23,0.454
1582,28.52,27.78,27.23,0.454
1583,28.52,27.78,27.23,0.454
1584,28.52,27.78,27.23,0.454
1585,28.52,27.78,27.23,0.454
1586,28.42,27.78,27.23,0.454
1587,28.52,27.78,27.23,0.454
1588,28.42,27.78,27.23,0.454
1590,28.42,27.78,27.23,0.454
1591,28.42,27.78,27.23,0.454
1592,28.42,27.78,27.23,0.454
1593,28.42,27.78,27.23,0.454
1594,28.42,27.78,27.23,0.454
1595,28.42,27.78,27.23,0.454
1596,28.52,27.78,27.23,0.454
1597,28.52,27.78,27.23,0.454
1598,28.52,27.78,27.23,0.454
1599,28.52,27.78,27.23,0.454
1600,28.52,27.78,27.23,0.454
1601,28.52,27.78,27.23,0.454
1602,28.52,27.78,27.23,0.454
1603,28.52,27.78,27.13,0.454
1604,28.52,27.78,27.13,0.454
1605,28.52,27.78,27.13,0.454
1606,28.52,27.78,27.13,0.454
1607,28.52,27.78,27.13,0.454
1608,28.52,27.78,27.13,0.454
1609,28.52,27.78,27.13,0.454
1610,28.52,27.78,27.13,0.454
1611,28.52,27.78,27.13,0.454
1612,28.52,27.78,27.23,0.454
1613,28.52,27.78,27.23,0.454
1614,28.52,27.78,27.23,0.454
1615,28.52,27.78,27.23,0.454
1616,28.52,27.78,27.23,0.454
1617,28.52,27.78,27.23,0.454
1618,28.52,27.78,27.23,0.454
1619,28.61,27.78,27.23,0.454
1620,28.61,27.78,27.23,0.454
1621,28.61,27.78,27.23,0.454
1622,28.52,27.78,27.23,0.454
1623,28.52,27.78,27.23,0.454
1624,28.52,27.78,27.23,0.454
1625,28.52,27.78,27.23,0.454
1626,28.52,27.87,27.23,0.454
1627,28.52,27.78,27.23,0.454
1628,28.52,27.78,27.23,0.454
1629,28.52,27.78,27.23,0.454
1630,28.52,27.78,27.13,0.454
1631,28.52,27.78,27.23,0.454
1632,28.52,27.78,27.23,0.454
1633,28.52,27.78,27.23,0.454
1634,28.52,27.78,27.13,0.454
1635,28.52,27.78,27.13,0.454
1636,28.52,27.78,27.23,0.454
1637,28.52,27.78,27.13,0.454
1638,28.61,27.78,27.13,0.454
1639,28.61,27.78,27.13,0.454
1640,28.61,27.78,27.23,0.454
1641,28.61,27.78,27.23,0.454
1642,28.61,27.78,27.13,0.454
1643,28.61,27.78,27.23,0.454
1644,28.61,27.78,27.23,0.454
1645,28.61,27.78,27.23,0.454
1646,28.61,27.78,27.23,0.454
1647,28.61,27.78,27.23,0.454
1648,28.61,27.78,27.23,0.454
1649,28.61,27.78,27.23,0.454
1650,28.61,27.78,27.23,0.454
1651,28.61,27.78,27.23,0.454
1652,28.61,27.78,27.23,0.454
1653,28.61,27.78,27.23,0.454
1654,28.61,27.78,27.23,0.454
1655,28.61,27.78,27.23,0.454
1656,28.61,27.78,27.23,0.454
1657,28.61,27.78,27.23,0.454
1658,28.61,27.78,27.23,0.454
1659,28.61,27.78,27.23,0.454
1660,28.61,27.78,27.23,0.454
1661,28.61,27.78,27.23,0.454
1662,28.61,27.78,27.23,0.454
1663,28.61,27.87,27.23,0.454
1664,28.61,27.78,27.23,0.454
1665,28.61,27.78,27.23,0.454
1666,28.61,27.87,27.23,0.454
1667,28.61,27.87,27.23,0.454
1668,28.61,27.87,27.23,0.454
1669,28.61,27.87,27.23,0.454
1670,28.61,27.87,27.23,0.454
1671,28.61,27.87,27.23,0.454
1672,28.61,27.87,27.23,0.454
1673,28.61,27.87,27.23,0.454
1674,28.61,27.87,27.23,0.454
1675,28.61,27.87,27.23,0.454
1676,28.61,27.87,27.23,0.454
1677,28.61,27.87,27.23,0.454
1678,28.61,27.87,27.23,0.454
1679,28.61,27.87,27.23,0.454
1680,28.61,27.87,27.23,0.454
1681,28.61,27.87,27.23,0.454
1682,28.61,27.87,27.23,0.454
1683,28.61,27.87,27.23,0.454
1684,28.61,27.87,27.23,0.454
1685,28.61,27.87,27.23,0.454
1686,28.61,27.87,27.23,0.454
1687,28.61,27.87,27.23,0.454
1688,28.61,27.87,27.23,0.454
1689,28.61,27.87,27.23,0.454
1690,28.61,27.87,27.23,0.454
1691,28.61,27.87,27.23,0.454
1692,28.61,27.87,27.23,0.454
1693,28.61,27.87,27.23,0.454
1694,28.52,27.87,27.23,0.454
1695,28.61,27.87,27.23,0.454
1696,28.61,27.87,27.23,0.454
1697,28.61,27.87,27.23,0.454
1698,28.61,27.87,27.23,0.454
1699,28.61,27.87,27.23,0.454
1700,28.61,27.87,27.32,0.454
1701,28.61,27.87,27.23,0.454
1702,28.61,27.87,27.23,0.454
1703,28.61,27.87,27.23,0.454
1704,28.61,27.87,27.32,0.454
1705,28.61,27.87,27.32,0.454
1706,28.61,27.87,27.23,0.454
1707,28.61,27.87,27.32,0.454
1708,28.61,27.87,27.32,0.454
1709,28.61,27.87,27.23,0.454
1710,28.61,27.87,27.32,0.454
1711,28.61,27.87,27.32,0.454
1712,28.61,27.87,27.32,0.454
1713,28.61,27.87,27.32,0.454
1714,28.61,27.87,27.32,0.454
1715,28.61,27.87,27.32,0.454
1716,28.61,27.87,27.32,0.454
1717,28.61,27.87,27.32,0.454
1718,28.61,27.87,27.32,0.454
1719,28.61,27.87,27.32,0.454
1720,28.61,27.87,27.32,0.454
1721,28.61,27.87,27.32,0.454
1722,28.61,27.87,27.32,0.454
1723,28.7,27.96,27.32,0.454
1724,28.7,27.96,27.32,0.454
1725,28.7,27.96,27.32,0.454
1726,28.7,27.96,27.32,0.454
1727,28.7,27.96,27.32,0.454
1728,28.7,27.96,27.32,0.454
1729,28.7,27.96,27.32,0.454
1730,28.7,27.96,27.32,0.454
1731,28.7,27.96,27.32,0.454
1732,28.7,27.96,27.32,0.454
1733,28.7,27.96,27.32,0.454
1734,28.7,27.96,27.41,0.454
1735,28.7,27.96,27.32,0.454
1736,28.7,27.96,27.32,0.454
1737,28.7,27.96,27.32,0.454
1738,28.7,27.96,27.32,0.454
1739,28.7,27.96,27.32,0.454
1740,28.7,27.96,27.32,0.454
1741,28.7,27.96,27.32,0.454
1742,28.7,27.96,27.41,0.454
1743,28.7,27.96,27.32,0.454
1744,28.79,27.96,27.32,0.454
1745,28.79,27.96,27.32,0.454
1746,28.7,27.96,27.32,0.454
1747,28.79,27.96,27.32,0.454
1748,28.79,27.96,27.32,0.454
1749,28.79,27.96,27.32,0.454
1750,28.79,27.96,27.32,0.454
1751,28.79,27.96,27.32,0.454
1752,28.79,27.96,27.32,0.454
1753,28.79,27.96,27.32,0.454
1754,28.79,27.96,27.32,0.454
1755,28.7,27.96,27.32,0.454
1756,28.7,27.96,27.32,0.454
1757,28.7,27.96,27.32,0.454
1758,28.79,27.96,27.32,0.454
1759,28.79,27.96,27.32,0.454
1760,28.79,27.96,27.32,0.454
1761,28.79,27.96,27.32,0.454
1762,28.79,27.96,27.32,0.454
1763,28.79,27.96,27.32,0.454
1764,28.79,27.96,27.32,0.454
1765,28.7,27.96,27.32,0.454
1766,28.7,27.96,27.32,0.454
1767,28.7,27.96,27.32,0.454
1768,28.79,27.96,27.32,0.454
1769,28.79,27.96,27.32,0.454
1770,28.79,27.96,27.32,0.454
1771,28.79,27.96,27.32,0.454
1772,28.79,27.96,27.32,0.454
1773,28.79,27.96,27.32,0.454
1774,28.79,27.96,27.32,0.454
1775,28.79,27.96,27.41,0.454
1776,28.79,27.96,27.32,0.454
1777,28.79,27.96,27.32,0.454
1778,28.79,27.96,27.41,0.454
1779,28.79,27.96,27.32,0.454
1780,28.79,27.96,27.41,0.454
1781,28.79,27.96,27.41,0.454
1782,28.79,27.96,27.41,0.454
1783,28.79,27.96,27.41,0.454
1784,28.79,27.96,27.41,0.454
1785,28.79,27.96,27.41,0.454
1786,28.79,28.05,27.41,0.454
1787,28.79,28.05,27.41,0.454
1788,28.79,27.96,27.41,0.454
1789,28.79,27.96,27.41,0.454
1790,28.79,27.96,27.41,0.454
1791,28.79,27.96,27.41,0.454
1792,28.79,28.05,27.41,0.454
1793,28.79,28.05,27.41,0.454
1794,28.79,28.05,27.41,0.454
1795,28.79,28.05,27.41,0.454
1796,28.79,28.05,27.41,0.454
1797,28.79,28.05,27.41,0.454
1798,28.79,28.05,27.41,0.454
1799,28.79,28.05,27.5,0.454
1800,28.79,28.05,27.41,0.454
1801,28.79,28.05,27.5,0.454
1802,28.79,28.05,27.41,0.454
1803,28.79,28.05,27.41,0.454
1804,28.79,28.05,27.41,0.454
1805,28.79,28.05,27.5,0.454
1806,28.79,28.05,27.5,0.454
1807,28.79,28.05,27.5,0.454
1808,28.79,28.05,27.5,0.454
1809,28.79,28.05,27.5,0.454
1810,28.79,28.05,27.5,0.454
1811,28.79,28.05,27.5,0.454
1812,28.79,28.05,27.41,0.454
1813,28.79,28.05,27.5,0.454
1814,28.79,28.05,27.5,0.454
1815,28.79,28.05,27.5,0.454
1816,28.79,28.05,27.5,0.454
1817,28.79,28.05,27.5,0.454
1818,28.79,28.05,27.5,0.454
1819,28.79,28.05,27.5,0.454
1820,28.79,28.05,27.5,0.454
1821,28.79,28.05,27.5,0.454
1822,28.79,28.05,27.5,0.454
1823,28.79,28.05,27.5,0.454
1824,28.79,28.05,27.5,0.454
1825,28.79,28.05,27.5,0.454
1826,28.79,28.05,27.5,0.454
1827,28.79,28.05,27.5,0.454
1828,28.79,28.15,27.5,0.454
1829,28.79,28.05,27.5,0.454
1830,28.79,28.05,27.5,0.454
1831,28.79,28.05,27.5,0.454
1832,28.79,28.05,27.5,0.454
1833,28.79,28.05,27.5,0.454
1834,28.79,28.05,27.5,0.454
1835,28.79,28.15,27.5,0.454
1836,28.79,28.05,27.5,0.454
1837,28.79,28.15,27.5,0.454
1838,28.79,28.05,27.5,0.454
1839,28.79,28.15,27.5,0.454
1840,28.79,28.15,27.5,0.454
1841,28.79,28.05,27.5,0.454
1842,28.79,28.15,27.5,0.454
1843,28.79,28.15,27.5,0.454
1844,28.79,28.15,27.5,0.454
1845,28.79,28.15,27.5,0.454
1846,28.79,28.15,27.5,0.454
1847,28.79,28.15,27.5,0.454
1848,28.79,28.15,27.5,0.454
1849,28.79,28.15,27.5,0.454
1850,28.79,28.15,27.5,0.454
1851,28.79,28.15,27.5,0.454
1852,28.79,28.15,27.5,0.454
1854,28.79,28.15,27.5,0.454
1855,28.79,28.15,27.5,0.454
1856,28.79,28.15,27.5,0.454
1857,28.79,28.15,27.5,0.454
1858,28.79,28.15,27.5,0.454
1859,28.79,28.05,27.5,0.454
1860,28.79,28.05,27.5,0.454
1861,28.79,28.05,27.5,0.454
1862,28.79,28.05,27.5,0.454
1863,28.79,28.15,27.5,0.454
1864,28.89,28.05,27.5,0.454
1865,28.79,28.15,27.5,0.454
1866,28.89,28.05,27.5,0.454
1867,28.89,28.15,27.5,0.454
1868,28.79,28.15,27.5,0.454
1869,28.89,28.15,27.5,0.454
1870,28.89,28.15,27.5,0.454
1871,28.89,28.15,27.5,0.454
1872,28.89,28.15,27.5,0.454
1873,28.89,28.15,27.5,0.454
1874,28.89,28.15,27.5,0.454
1875,28.89,28.15,27.5,0.454
1876,28.89,28.15,27.5,0.454
1877,28.89,28.15,27.5,0.454
1878,28.89,28.15,27.59,0.454
1879,28.89,28.15,27.5,0.454
1880,28.89,28.15,27.59,0.454
1881,28.89,28.15,27.59,0.454
1882,28.89,28.15,27.59,0.454
1883,28.89,28.15,27.59,0.454
1884,28.89,28.15,27.59,0.454
1885,28.89,28.15,27.59,0.454
1886,28.89,28.15,27.59,0.454
1887,28.89,28.15,27.59,0.454
1888,28.89,28.15,27.59,0.454
1889,28.79,28.15,27.59,0.454
1890,28.89,28.15,27.59,0.454
1891,28.89,28.15,27.59,0.454
1892,28.89,28.15,27.59,0.454
1893,28.89,28.15,27.59,0.454
1894,28.89,28.15,27.59,0.454
1895,28.89,28.15,27.59,0.454
1896,28.89,28.15,27.59,0.454
1897,28.89,28.15,27.59,0.454
1898,28.89,28.15,27.59,0.454
1899,28.89,28.15,27.59,0.454
1900,28.89,28.15,27.59,0.454
1901,28.89,28.15,27.59,0.454
1902,28.89,28.15,27.59,0.454
1903,28.89,28.15,27.59,0.454
1904,28.89,28.15,27.59,0.454
1905,28.89,28.15,27.59,0.454
1906,28.89,28.15,27.59,0.454
1907,28.89,28.24,27.59,0.454
1908,28.89,28.24,27.59,0.454
1909,28.89,28.15,27.59,0.454
1910,28.89,28.24,27.59,0.454
1911,28.98,28.24,27.59,0.454
1912,28.89,28.24,27.59,0.454
1913,28.98,28.24,27.59,0.454
1914,28.98,28.24,27.59,0.454
1915,28.89,28.24,27.59,0.454
1916,28.89,28.24,27.59,0.454
1917,28.89,28.24,27.59,0.454
1918,28.89,28.24,27.59,0.454
1919,28.89,28.24,27.59,0.454
1920,28.89,28.15,27.59,0.454
1921,28.89,28.24,27.59,0.454
1922,28.89,28.24,27.59,0.454
1923,28.89,28.24,27.59,0.454
1924,28.89,28.24,27.59,0.454
1925,28.89,28.24,27.59,0.454
1926,28.89,28.24,27.59,0.454
1927,28.89,28.24,27.59,0.454
1928,28.89,28.24,27.59,0.454
1929,28.89,28.24,27.59,0.454
1930,28.89,28.24,27.59,0.454
1931,28.89,28.15,27.59,0.454
1932,28.89,28.15,27.59,0.454
1933,28.89,28.24,27.59,0.454
1934,28.79,28.15,27.59,0.454
1935,28.79,28.15,27.59,0.454
1936,28.79,28.24,27.59,0.454
1937,28.89,28.15,27.59,0.454
1938,28.89,28.15,27.59,0.454
1939,28.89,28.15,27.59,0.454
1940,28.89,28.24,27.59,0.454
1941,28.89,28.24,27.59,0.454
1942,28.89,28.24,27.59,0.454
1943,28.89,28.24,27.59,0.454
1944,28.89,28.24,27.59,0.454
1945,28.89,28.24,27.59,0.454
1946,28.89,28.24,27.59,0.454
1947,28.89,28.24,27.59,0.454
1948,28.89,28.24,27.59,0.454
1949,28.89,28.24,27.59,0.454
1950,28.89,28.24,27.59,0.454
1951,28.89,28.24,27.59,0.454
1952,28.89,28.24,27.59,0.454
1953,28.89,28.24,27.59,0.454
1954,28.89,28.24,27.59,0.454
1955,28.89,28.24,27.59,0.454
1956,28.89,28.24,27.59,0.454
1957,28.89,28.24,27.59,0.454
1958,28.89,28.24,27.59,0.454
1959,28.89,28.24,27.59,0.454
1960,28.89,28.24,27.59,0.454
1961,28.89,28.24,27.59,0.454
1962,28.89,28.24,27.59,0.454
1963,28.89,28.24,27.59,0.454
1964,28.98,28.24,27.59,0.454
1965,28.98,28.24,27.59,0.454
1966,28.98,28.24,27.59,0.454
1967,28.98,28.24,27.59,0.454
1968,28.98,28.24,27.59,0.454
1969,28.98,28.24,27.59,0.454
1970,28.98,28.24,27.59,0.454
1971,28.98,28.24,27.69,0.454
1972,28.98,28.24,27.69,0.454
1973,28.98,28.24,27.69,0.454
1974,28.98,28.24,27.69,0.454
1975,28.98,28.24,27.69,0.454
1976,28.98,28.24,27.69,0.454
1977,28.98,28.33,27.69,0.454
1978,28.98,28.24,27.69,0.454
1979,28.98,28.24,27.69,0.454
1980,28.98,28.24,27.69,0.454
1981,28.98,28.24,27.69,0.454
1982,28.98,28.24,27.69,0.454
1983,28.98,28.24,27.69,0.454
1984,28.98,28.24,27.69,0.454
1985,28.98,28.24,27.69,0.454
1986,28.98,28.24,27.69,0.454
1987,28.98,28.24,27.69,0.454
1988,28.98,28.24,27.69,0.454
1989,28.98,28.24,27.69,0.454
1990,28.98,28.24,27.69,0.454
1991,28.98,28.24,27.69,0.454
1992,28.98,28.24,27.69,0.454
1993,28.98,28.24,27.69,0.454
1994,28.98,28.33,27.69,0.454
1995,28.98,28.33,27.69,0.454
1996,28.98,28.24,27.69,0.454
1997,28.98,28.24,27.69,0.454
1998,28.98,28.24,27.69,0.454
1999,28.98,28.24,27.69,0.454
2000,28.98,28.24,27.69,0.454
2001,28.98,28.24,27.69,0.454
2002,28.98,28.24,27.69,0.454
2003,28.98,28.33,27.69,0.454
2004,28.98,28.24,27.69,0.454
2005,28.98,28.33,27.69,0.454
2006,28.98,28.33,27.69,0.454
2007,28.98,28.33,27.69,0.454
2008,28.98,28.33,27.69,0.454
2009,28.98,28.33,27.69,0.454
2010,28.98,28.33,27.69,0.454
2011,28.98,28.33,27.69,0.454
2012,28.98,28.33,27.69,0.454
2013,28.98,28.33,27.69,0.454
2014,28.98,28.33,27.69,0.454
2015,28.98,28.33,27.69,0.454
2016,28.98,28.33,27.69,0.454
2017,28.98,28.33,27.69,0.454
2018,28.98,28.33,27.69,0.454
2019,28.98,28.33,27.69,0.454
2020,28.98,28.33,27.69,0.454
2021,29.07,28.33,27.69,0.454
2022,29.07,28.33,27.69,0.454
2023,29.07,28.33,27.69,0.454
2024,29.07,28.24,27.69,0.454
2025,29.07,28.33,27.69,0.454
2026,29.07,28.24,27.69,0.454
2027,29.07,28.24,27.69,0.454
2028,29.07,28.24,27.69,0.454
2029,29.07,28.33,27.69,0.454
2030,29.07,28.33,27.69,0.454
2031,29.07,28.24,27.69,0.454
2032,29.07,28.24,27.69,0.454
2033,29.07,28.33,27.69,0.454
2034,29.07,28.33,27.69,0.454
2035,29.07,28.33,27.69,0.454
2036,29.07,28.33,27.69,0.454
2037,29.07,28.33,27.69,0.454
2038,29.07,28.33,27.69,0.454
2039,29.17,28.33,27.69,0.454
2040,29.17,28.33,27.69,0.454
2041,29.07,28.33,27.69,0.454
2042,29.07,28.33,27.69,0.454
2043,29.17,28.33,27.69,0.454
2044,29.17,28.33,27.69,0.454
2045,29.17,28.33,27.69,0.454
2046,29.07,28.33,27.69,0.454
2047,29.17,28.33,27.69,0.454
2048,29.07,28.33,27.69,0.454
2049,29.17,28.33,27.69,0.454
2050,29.17,28.33,27.69,0.454
2051,29.17,28.33,27.69,0.454
2052,29.07,28.33,27.69,0.454
2053,29.17,28.33,27.69,0.454
2054,29.17,28.33,27.69,0.454
2055,29.17,28.33,27.69,0.454
2056,29.17,28.33,27.69,0.454
2057,29.17,28.33,27.69,0.454
2058,29.17,28.33,27.69,0.454
2059,29.07,28.33,27.69,0.454
2060,29.07,28.33,27.69,0.454
2061,29.07,28.33,27.69,0.454
2062,29.07,28.33,27.69,0.454
2063,29.07,28.33,27.69,0.454
2064,29.07,28.33,27.69,0.454
2065,29.07,28.33,27.69,0.454
2066,29.07,28.33,27.69,0.454
2067,29.07,28.33,27.69,0.454
2068,29.07,28.33,27.69,0.454
2069,29.07,28.33,27.69,0.454
2070,29.07,28.33,27.69,0.454
2071,29.07,28.33,27.69,0.454
2072,29.07,28.33,27.69,0.454
2073,29.07,28.33,27.69,0.454
2074,29.07,28.33,27.78,0.454
2075,29.07,28.33,27.69,0.454
2076,29.07,28.33,27.69,0.454
2077,29.07,28.33,27.69,0.454
2078,29.07,28.33,27.69,0.454
2079,29.07,28.33,27.69,0.454
2080,29.07,28.33,27.69,0.454
2081,29.07,28.33,27.69,0.454
2082,29.07,28.33,27.69,0.454
2083,29.07,28.33,27.69,0.454
2084,29.07,28.33,27.69,0.454
2085,29.07,28.33,27.69,0.454
2086,29.07,28.33,27.69,0.454
2087,29.07,28.33,27.69,0.454
2088,29.07,28.33,27.69,0.454
2089,29.07,28.33,27.78,0.454
2090,29.07,28.33,27.78,0.454
2091,29.07,28.33,27.78,0.454
2092,29.07,28.33,27.78,0.454
2093,29.07,28.33,27.69,0.454
2094,29.07,28.33,27.78,0.454
2095,29.07,28.33,27.78,0.454
2096,29.07,28.33,27.78,0.454
2097,29.07,28.33,27.78,0.454
2098,29.07,28.33,27.78,0.454
2099,29.07,28.33,27.78,0.454
2100,29.07,28.33,27.78,0.454
2101,29.07,28.33,27.78,0.454
2102,29.07,28.33,27.78,0.454
2103,29.07,28.33,27.78,0.454
2104,29.17,28.33,27.78,0.454
2105,29.17,28.33,27.78,0.454
2106,29.17,28.33,27.78,0.454
2107,29.07,28.42,27.78,0.454
2108,29.07,28.42,27.78,0.454
2109,29.07,28.42,27.78,0.454
2110,29.07,28.33,27.78,0.454
2111,29.07,28.33,27.78,0.454
2112,29.07,28.42,27.78,0.454
2113,29.07,28.33,27.78,0.454
2114,29.07,28.33,27.78,0.454
2115,29.07,28.42,27.78,0.454
2116,29.07,28.33,27.78,0.454
2118,29.07,28.42,27.78,0.454
2119,29.07,28.33,27.78,0.454
2120,29.07,28.33,27.78,0.454
2121,29.07,28.33,27.78,0.454
2122,29.07,28.33,27.78,0.454
2123,29.07,28.33,27.78,0.454
2124,29.07,28.33,27.78,0.454
2125,29.07,28.33,27.78,0.454
2126,29.07,28.33,27.78,0.454
2127,29.07,28.33,27.78,0.454
2128,29.07,28.33,27.78,0.454
2129,29.07,28.42,27.78,0.454
2130,29.07,28.42,27.78,0.454
2131,29.07,28.33,27.78,0.454
2132,29.07,28.42,27.78,0.454
2133,29.07,28.33,27.78,0.454
2134,28.98,28.33,27.78,0.454
2135,28.98,28.33,27.78,0.454
2136,29.07,28.42,27.78,0.454
2137,29.07,28.33,27.78,0.454
2138,29.07,28.33,27.78,0.454
2139,29.07,28.33,27.78,0.454
2140,29.07,28.33,27.78,0.454
2141,29.07,28.33,27.78,0.454
2142,29.07,28.33,27.78,0.454
2143,29.07,28.33,27.78,0.454
2144,29.07,28.33,27.78,0.454
2145,29.07,28.33,27.78,0.454
2146,29.07,28.33,27.78,0.454
2147,29.07,28.33,27.78,0.454
2148,29.07,28.33,27.78,0.454
2149,29.07,28.33,27.78,0.454
2150,29.07,28.33,27.78,0.454
2151,29.07,28.33,27.78,0.454
2152,29.07,28.33,27.78,0.454
2153,29.07,28.33,27.78,0.454
2154,29.07,28.33,27.78,0.454
2155,29.07,28.33,27.78,0.454
2156,29.07,28.33,27.78,0.454
2157,29.07,28.33,27.78,0.454
2158,29.07,28.33,27.78,0.454
2159,28.98,28.33,27.78,0.454
2160,28.98,28.33,27.78,0.454
2161,28.98,28.33,27.78,0.454
2162,29.07,28.33,27.78,0.454
2163,28.98,28.33,27.78,0.454
2164,29.07,28.33,27.78,0.454
2165,29.07,28.33,27.78,0.454
2166,29.07,28.33,27.78,0.454
2167,29.07,28.33,27.78,0.454
2168,28.98,28.33,27.78,0.454
2169,29.07,28.33,27.78,0.454
2170,29.07,28.33,27.78,0.454
2171,29.07,28.33,27.78,0.454
2172,29.07,28.33,27.78,0.454
2173,29.07,28.33,27.78,0.454
2174,29.07,28.33,27.78,0.454
2175,29.07,28.33,27.78,0.454
2176,29.07,28.33,27.78,0.454
2177,29.07,28.33,27.78,0.454
2178,29.07,28.33,27.78,0.454
2179,29.07,28.33,27.78,0.454
2180,29.07,28.33,27.78,0.454
2181,29.07,28.33,27.78,0.454
2182,29.07,28.33,27.78,0.454
2183,29.07,28.33,27.78,0.454
2184,29.07,28.33,27.78,0.454
2185,29.07,28.33,27.78,0.454
2186,29.07,28.33,27.78,0.454
2187,29.07,28.33,27.78,0.454
2188,29.07,28.33,27.78,0.454
2189,29.07,28.33,27.78,0.454
2190,29.07,28.33,27.78,0.454
2191,29.07,28.33,27.78,0.454
2192,29.07,28.33,27.78,0.454
2193,29.07,28.33,27.78,0.454
2194,29.07,28.33,27.78,0.454
2195,29.07,28.33,27.78,0.454
2196,29.07,28.33,27.78,0.454
2197,29.07,28.33,27.78,0.454
2198,29.07,28.33,27.78,0.454
2199,29.07,28.33,27.78,0.454
2200,29.07,28.33,27.78,0.454
2201,29.07,28.33,27.78,0.454
2202,29.07,28.33,27.78,0.454
2203,29.07,28.42,27.78,0.454
2204,29.07,28.33,27.78,0.454
2205,29.17,28.42,27.78,0.454
2206,29.17,28.33,27.78,0.454
2207,29.17,28.33,27.78,0.454
2208,29.17,28.33,27.78,0.454
2209,29.07,28.33,27.78,0.454
2210,29.07,28.33,27.78,0.454
2211,29.07,28.33,27.78,0.454
2212,29.07,28.33,27.78,0.454
2213,29.07,28.33,27.78,0.454
2214,29.07,28.42,27.78,0.454
2215,29.07,28.42,27.78,0.454
2216,29.07,28.42,27.78,0.454
2217,29.07,28.42,27.78,0.454
2218,29.07,28.42,27.78,0.454
2219,29.07,28.33,27.78,0.454
2220,29.07,28.33,27.78,0.454
2221,29.07,28.42,27.78,0.454
2222,29.07,28.42,27.78,0.454
2223,29.07,28.33,27.78,0.454
2224,29.07,28.33,27.78,0.454
2225,29.07,28.42,27.78,0.454
2226,29.07,28.42,27.78,0.454
2227,29.07,28.42,27.78,0.454
2228,29.07,28.42,27.78,0.454
2229,29.07,28.42,27.78,0.454
2230,29.07,28.42,27.78,0.454
2231,28.98,28.33,27.78,0.454
2232,29.07,28.42,27.78,0.454
2233,29.07,28.42,27.78,0.454
2234,29.07,28.42,27.78,0.454
2235,29.07,28.42,27.78,0.454
2236,29.07,28.33,27.78,0.454
2237,29.07,28.33,27.78,0.454
2238,29.07,28.33,27.78,0.454
2239,29.17,28.42,27.78,0.454
2240,29.07,28.42,27.78,0.454
2241,29.07,28.42,27.78,0.454
2242,29.07,28.42,27.78,0.454
2243,29.07,28.42,27.78,0.454
2244,29.07,28.42,27.78,0.454
2245,29.07,28.42,27.78,0.454
2246,29.07,28.42,27.78,0.454
2247,29.07,28.42,27.78,0.454
2248,29.17,28.33,27.78,0.454
2249,29.17,28.33,27.78,0.454
2250,29.17,28.42,27.78,0.454
2251,29.17,28.42,27.78,0.454
2252,29.17,28.42,27.78,0.454
2253,29.17,28.33,27.78,0.454
2254,29.07,28.42,27.78,0.454
2255,29.17,28.42,27.78,0.454
2256,29.17,28.42,27.78,0.454
2257,29.17,28.42,27.78,0.454
2258,29.17,28.42,27.78,0.454
2259,29.07,28.42,27.78,0.454
2260,29.07,28.42,27.78,0.454
