Temps (s), T1 (°C), T2 (°C), T3 (°C),Ampérage (A)
2148,18.87,20.74,21.18,-0.725
2149,18.96,20.74,21.18,-0.725
2150,18.96,20.74,21.18,-0.725
2151,19.05,20.74,21.18,-0.725
2152,19.05,20.74,21.18,-0.725
2153,19.05,20.83,21.18,-0.725
2154,19.14,20.83,21.18,-0.725
2155,19.14,20.83,21.18,-0.725
2156,19.14,20.83,21.18,-0.725
2157,19.14,20.83,21.18,-0.725
2158,19.14,20.83,21.18,-0.725
2159,19.05,20.74,21.18,-0.725
2160,19.05,20.74,21.18,-0.725
2161,19.05,20.74,21.18,-0.725
2162,18.96,20.74,21.18,-0.725
2163,18.96,20.74,21.18,-0.725
2164,18.96,20.74,21.18,-0.725
2165,18.96,20.74,21.18,-0.725
2166,18.96,20.74,21.18,-0.725
2167,18.96,20.74,21.18,-0.725
2168,18.96,20.65,21.18,-0.725
2169,18.87,20.74,21.18,-0.725
2170,18.87,20.65,21.18,-0.725
2171,18.87,20.65,21.18,-0.725
2172,18.87,20.65,21.18,-0.725
2173,18.87,20.65,21.18,-0.725
2174,18.78,20.65,21.18,-0.725
2175,18.78,20.65,21.18,-0.725
2176,18.87,20.65,21.18,-0.725
2177,18.78,20.65,21.18,-0.725
2178,18.78,20.65,21.18,-0.725
2179,18.78,20.65,21.18,-0.725
2180,18.78,20.65,21.18,-0.725
2181,18.78,20.65,21.18,-0.725
2182,18.78,20.65,21.18,-0.725
2183,18.78,20.65,21.18,-0.725
2184,18.78,20.65,21.18,-0.725
2185,18.78,20.56,21.18,-0.725
2186,18.78,20.56,21.18,-0.725
2187,18.78,20.56,21.18,-0.725
2188,18.69,20.65,21.1,-0.725
2189,18.69,20.56,21.18,-0.725
2190,18.69,20.56,21.1,-0.725
2191,18.69,20.56,21.1,-0.725
2192,18.69,20.56,21.1,-0.725
2193,18.69,20.56,21.1,-0.725
2194,18.69,20.56,21.1,-0.725
2195,18.69,20.56,21.1,-0.725
2196,18.69,20.56,21.1,-0.725
2197,18.69,20.56,21.1,-0.725
2198,18.69,20.56,21.1,-0.725
2199,18.69,20.56,21.1,-0.725
2200,18.6,20.56,21.1,-0.725
2201,18.69,20.56,21.1,-0.725
2202,18.69,20.56,21.1,-0.725
2203,18.69,20.56,21.1,-0.725
2204,18.69,20.56,21.1,-0.725
2205,18.6,20.47,21.01,-0.725
2206,18.6,20.47,21.01,-0.725
2207,18.6,20.47,21.01,-0.725
2208,18.6,20.47,21.01,-0.725
2209,18.6,20.47,21.01,-0.725
2210,18.6,20.47,21.01,-0.725
2211,18.6,20.47,21.01,-0.725
2212,18.6,20.47,21.01,-0.725
2213,18.6,20.47,21.01,-0.725
2214,18.6,20.47,21.01,-0.725
2215,18.6,20.47,21.01,-0.725
2216,18.6,20.47,21.01,-0.725
2217,18.6,20.47,21.01,-0.725
2218,18.6,20.47,21.01,-0.725
2219,18.6,20.47,21.01,-0.725
2220,18.6,20.47,21.01,-0.725
2221,18.6,20.47,21.01,-0.725
2222,18.6,20.47,21.01,-0.725
2223,18.6,20.47,21.01,-0.725
2224,18.6,20.47,21.01,-0.725
2225,18.6,20.47,21.01,-0.725
2226,18.6,20.47,21.01,-0.725
2227,18.6,20.47,21.01,-0.725
2228,18.51,20.47,21.01,-0.725
2229,18.6,20.38,21.01,-0.725
2230,18.51,20.38,21.01,-0.725
2231,18.6,20.38,21.01,-0.725
2232,18.6,20.38,20.92,-0.725
2233,18.6,20.38,21.01,-0.725
2234,18.51,20.38,20.92,-0.725
2235,18.51,20.38,20.92,-0.725
2236,18.51,20.38,20.92,-0.725
2237,18.51,20.38,20.92,-0.725
2238,18.51,20.38,20.92,-0.725
2239,18.51,20.38,20.92,-0.725
2240,18.51,20.38,20.92,-0.725
2241,18.51,20.38,20.92,-0.725
2242,18.51,20.38,20.92,-0.725
2243,18.51,20.38,20.92,-0.725
2244,18.51,20.38,20.92,-0.725
2245,18.51,20.38,20.92,-0.725
2246,18.51,20.38,20.92,-0.725
2247,18.51,20.38,20.92,-0.725
2248,18.51,20.38,20.92,-0.725
2249,18.43,20.38,20.92,-0.725
2250,18.51,20.38,20.92,-0.725
2251,18.51,20.38,20.92,-0.725
2252,18.43,20.38,20.92,-0.725
2253,18.43,20.38,20.92,-0.725
2254,18.43,20.38,20.92,-0.725
2255,18.43,20.38,20.92,-0.725
2256,18.43,20.38,20.92,-0.725
2257,18.43,20.38,20.92,-0.725
2258,18.43,20.38,20.92,-0.725
2259,18.43,20.38,20.92,-0.725
2260,18.43,20.38,20.92,-0.725
2261,18.51,20.38,20.83,-0.725
2262,18.43,20.38,20.83,-0.725
2263,18.43,20.38,20.83,-0.725
2264,18.43,20.29,20.83,-0.725
2265,18.43,20.29,20.83,-0.725
2266,18.43,20.29,20.83,-0.725
2267,18.43,20.29,20.92,-0.725
2268,18.43,20.29,20.83,-0.725
2269,18.43,20.29,20.83,-0.725
2270,18.43,20.29,20.83,-0.725
2271,18.43,20.29,20.83,-0.725
2272,18.51,20.29,20.83,-0.725
2273,18.51,20.29,20.83,-0.725
2274,18.6,20.29,20.83,-0.725
2275,18.6,20.29,20.83,-0.725
2276,18.6,20.29,20.83,-0.725
2277,18.6,20.29,20.83,-0.725
2278,18.6,20.29,20.83,-0.725
2279,18.6,20.29,20.74,-0.725
2280,18.6,20.29,20.83,-0.725
2281,18.6,20.29,20.83,-0.725
2282,18.51,20.29,20.83,-0.725
2283,18.51,20.29,20.83,-0.725
2284,18.51,20.29,20.74,-0.725
2285,18.51,20.29,20.74,-0.725
2286,18.51,20.29,20.83,-0.725
2287,18.51,20.21,20.74,-0.725
2288,18.51,20.29,20.74,-0.725
2289,18.51,20.21,20.74,-0.725
2290,18.51,20.21,20.74,-0.725
2291,18.51,20.21,20.74,-0.725
2292,18.51,20.29,20.74,-0.725
2293,18.51,20.29,20.83,-0.725
2294,18.51,20.29,20.74,-0.725
2295,18.51,20.29,20.74,-0.725
2296,18.43,20.29,20.74,-0.725
2297,18.43,20.29,20.74,-0.725
2298,18.43,20.29,20.74,-0.725
2299,18.43,20.29,20.74,-0.725
2300,18.43,20.21,20.74,-0.725
2301,18.43,20.21,20.74,-0.725
2302,18.43,20.21,20.74,-0.725
2303,18.43,20.21,20.74,-0.725
2304,18.43,20.21,20.74,-0.725
2305,18.43,20.21,20.74,-0.725
2306,18.43,20.21,20.74,-0.725
2307,18.43,20.21,20.74,-0.725
2308,18.43,20.21,20.74,-0.725
2309,18.34,20.21,20.74,-0.725
2310,18.43,20.21,20.74,-0.725
2311,18.43,20.21,20.74,-0.725
2312,18.34,20.21,20.74,-0.725
2313,18.34,20.21,20.74,-0.725
2314,18.34,20.21,20.74,-0.725
2315,18.34,20.21,20.74,-0.725
2316,18.34,20.21,20.74,-0.725
2317,18.34,20.21,20.74,-0.725
2318,18.34,20.21,20.65,-0.725
2319,18.34,20.21,20.74,-0.725
2320,18.34,20.21,20.74,-0.725
2321,18.34,20.12,20.65,-0.725
2322,18.34,20.12,20.65,-0.725
2323,18.34,20.12,20.65,-0.725
2324,18.34,20.12,20.65,-0.725
2325,18.34,20.12,20.65,-0.725
2326,18.34,20.12,20.65,-0.725
2327,18.34,20.12,20.65,-0.725
2328,18.34,20.12,20.65,-0.725
2329,18.34,20.12,20.65,-0.725
2330,18.34,20.12,20.65,-0.725
2331,18.34,20.12,20.65,-0.725
2332,18.34,20.12,20.65,-0.725
2333,18.34,20.12,20.65,-0.725
2334,18.34,20.12,20.65,-0.725
2335,18.34,20.12,20.65,-0.725
2336,18.34,20.12,20.65,-0.725
2337,18.25,20.12,20.65,-0.725
2338,18.25,20.12,20.65,-0.725
2339,18.25,20.03,20.65,-0.725
2340,18.25,20.03,20.65,-0.725
2341,18.25,20.03,20.65,-0.725
2342,18.25,20.03,20.65,-0.725
2343,18.25,20.03,20.56,-0.725
2344,18.25,20.03,20.56,-0.725
2345,18.25,20.03,20.56,-0.725
2346,18.25,20.03,20.56,-0.725
2347,18.25,20.03,20.56,-0.725
2348,18.25,20.03,20.56,-0.725
2349,18.34,20.03,20.56,-0.725
2350,18.25,20.03,20.56,-0.725
2351,18.25,20.03,20.56,-0.725
2352,18.25,20.03,20.56,-0.725
2353,18.34,20.03,20.56,-0.725
2354,18.25,20.03,20.56,-0.725
2355,18.25,20.03,20.56,-0.725
2356,18.25,20.03,20.56,-0.725
2357,18.34,20.03,20.56,-0.725
2358,18.25,20.03,20.56,-0.725
2359,18.25,20.03,20.56,-0.725
2360,18.25,20.03,20.56,-0.725
2361,18.25,20.03,20.56,-0.725
2362,18.25,20.03,20.56,-0.725
2363,18.25,20.03,20.56,-0.725
2364,18.25,20.03,20.56,-0.725
2365,18.25,20.03,20.56,-0.725
2366,18.25,20.03,20.56,-0.725
2367,18.25,20.03,20.56,-0.725
2368,18.25,20.03,20.56,-0.725
2369,18.25,20.03,20.56,-0.725
2370,18.16,20.03,20.56,-0.725
2371,18.16,20.03,20.56,-0.725
2372,18.16,20.03,20.56,-0.725
2373,18.16,20.03,20.56,-0.725
2374,18.16,20.03,20.56,-0.725
2375,18.16,20.03,20.56,-0.725
2376,18.16,20.03,20.56,-0.725
2377,18.16,20.03,20.56,-0.725
2378,18.16,20.03,20.56,-0.725
2379,18.16,20.03,20.56,-0.725
2380,18.16,20.03,20.56,-0.725
2381,18.16,20.03,20.56,-0.725
2382,18.16,20.03,20.56,-0.725
2383,18.16,20.03,20.56,-0.725
2384,18.16,20.03,20.56,-0.725
2385,18.16,20.03,20.56,-0.725
2386,18.16,20.03,20.56,-0.725
2387,18.16,20.03,20.56,-0.725
2388,18.16,20.03,20.56,-0.725
2389,18.16,20.03,20.56,-0.725
2390,18.16,20.03,20.56,-0.725
2391,18.16,20.03,20.56,-0.725
2392,18.16,20.03,20.56,-0.725
2393,18.16,20.03,20.56,-0.725
2394,18.16,20.03,20.56,-0.725
2395,18.16,20.03,20.56,-0.725
2396,18.16,20.03,20.56,-0.725
2398,18.16,20.03,20.56,-0.725
2399,18.16,20.03,20.56,-0.725
2400,18.16,20.03,20.56,-0.725
2401,18.16,20.03,20.56,-0.725
2402,18.16,20.03,20.47,-0.725
2403,18.16,19.94,20.47,-0.725
2404,18.16,20.03,20.47,-0.725
2405,18.16,19.94,20.47,-0.725
2406,18.16,19.94,20.56,-0.725
2407,18.16,19.94,20.47,-0.725
2408,18.16,19.94,20.47,-0.725
2409,18.16,19.94,20.47,-0.725
2410,18.16,19.94,20.56,-0.725
2411,18.16,19.94,20.47,-0.725
2412,18.16,19.94,20.47,-0.725
2413,18.16,19.94,20.47,-0.725
2414,18.16,19.85,20.47,-0.725
2415,18.16,19.94,20.47,-0.725
2416,18.16,19.85,20.47,-0.725
2417,18.16,19.85,20.47,-0.725
2418,18.16,19.85,20.47,-0.725
2419,18.16,19.85,20.47,-0.725
2420,18.16,19.85,20.47,-0.725
2421,18.16,19.85,20.47,-0.725
2422,18.16,19.85,20.47,-0.725
2423,18.16,19.85,20.47,-0.725
2424,18.16,19.94,20.47,-0.725
2425,18.16,19.85,20.47,-0.725
2426,18.16,19.85,20.47,-0.725
2427,18.16,19.85,20.38,-0.725
2428,18.16,19.94,20.47,-0.725
2429,18.16,19.85,20.47,-0.725
2430,18.07,19.85,20.47,-0.725
2431,18.16,19.94,20.47,-0.725
2432,18.16,19.94,20.47,-0.725
2433,18.07,19.94,20.47,-0.725
2434,18.07,19.94,20.47,-0.725
2435,18.16,19.94,20.38,-0.725
2436,18.07,19.85,20.38,-0.725
2437,18.16,19.94,20.38,-0.725
2438,18.16,19.94,20.47,-0.725
2439,18.07,19.85,20.47,-0.725
2440,18.07,19.85,20.38,-0.725
2441,18.07,19.85,20.47,-0.725
2442,18.07,19.94,20.47,-0.725
2443,18.07,19.94,20.47,-0.725
2444,18.07,19.85,20.47,-0.725
2445,18.07,19.94,20.47,-0.725
2446,18.07,19.85,20.38,-0.725
2447,18.07,19.85,20.47,-0.725
2448,18.07,19.94,20.47,-0.725
2449,18.07,19.85,20.47,-0.725
2450,18.07,19.94,20.47,-0.725
2451,18.07,19.85,20.38,-0.725
2452,18.07,19.94,20.47,-0.725
2453,18.07,19.85,20.47,-0.725
2454,18.07,19.85,20.38,-0.725
2455,18.07,19.85,20.47,-0.725
2456,18.07,19.85,20.38,-0.725
2457,18.07,19.85,20.38,-0.725
2458,18.07,19.94,20.38,-0.725
2459,18.07,19.94,20.38,-0.725
2460,18.07,19.94,20.47,-0.725
2461,18.07,19.94,20.47,-0.725
2462,18.07,19.94,20.47,-0.725
2463,18.07,19.94,20.38,-0.725
2464,18.07,19.94,20.47,-0.725
2465,18.07,19.94,20.47,-0.725
2466,18.07,19.94,20.47,-0.725
2467,18.07,19.94,20.47,-0.725
2468,18.07,19.94,20.47,-0.725
2469,18.07,19.94,20.47,-0.725
2470,18.07,19.94,20.47,-0.725
2471,18.07,19.94,20.47,-0.725
2472,18.07,19.85,20.47,-0.725
2473,18.07,19.85,20.47,-0.725
2474,18.07,19.85,20.47,-0.725
2475,18.07,19.85,20.47,-0.725
2476,18.07,19.85,20.47,-0.725
2477,18.07,19.85,20.47,-0.725
2478,18.07,19.85,20.47,-0.725
2479,18.07,19.85,20.47,-0.725
2480,18.07,19.85,20.38,-0.725
2481,18.07,19.85,20.38,-0.725
2482,18.07,19.85,20.38,-0.725
2483,18.07,19.94,20.38,-0.725
2484,18.07,19.85,20.38,-0.725
2485,18.07,19.94,20.38,-0.725
2486,18.07,19.94,20.38,-0.725
2487,18.07,19.85,20.38,-0.725
2488,18.07,19.94,20.47,-0.725
2489,18.07,19.94,20.38,-0.725
2490,18.07,19.94,20.47,-0.725
2491,18.07,19.85,20.38,-0.725
2492,18.07,19.85,20.38,-0.725
2493,18.07,19.85,20.38,-0.725
2494,18.07,19.85,20.38,-0.725
2495,18.07,19.94,20.38,-0.725
2496,18.07,19.94,20.38,-0.725
2497,18.07,19.85,20.38,-0.725
2498,18.07,19.94,20.38,-0.725
2499,18.07,19.85,20.38,-0.725
2500,18.07,19.85,20.47,-0.725
2501,18.07,19.85,20.47,-0.725
2502,18.07,19.85,20.38,-0.725
2503,18.07,19.94,20.47,-0.725
2504,18.07,19.85,20.38,-0.725
2505,18.07,19.85,20.47,-0.725
2506,18.07,19.85,20.38,-0.725
2507,18.07,19.94,20.47,-0.725
2508,18.07,19.85,20.47,-0.725
2509,18.07,19.85,20.47,-0.725
2510,18.07,19.85,20.38,-0.725
2511,18.07,19.85,20.38,-0.725
2512,18.07,19.85,20.38,-0.725
2513,18.07,19.85,20.38,-0.725
2514,18.07,19.85,20.38,-0.725
2515,18.07,19.85,20.38,-0.725
2516,17.98,19.85,20.38,-0.725
2517,18.07,19.85,20.38,-0.725
2518,18.07,19.85,20.38,-0.725
2519,18.07,19.85,20.38,-0.725
2520,17.98,19.85,20.38,-0.725
2521,18.07,19.85,20.38,-0.725
2522,18.07,19.85,20.38,-0.725
2523,17.98,19.85,20.38,-0.725
2524,18.07,19.85,20.38,-0.725
2525,18.07,19.85,20.38,-0.725
2526,17.98,19.85,20.38,-0.725
2527,17.98,19.85,20.38,-0.725
2528,18.07,19.85,20.38,-0.725
2529,18.07,19.85,20.38,-0.725
2530,18.07,19.85,20.38,-0.725
2531,18.07,19.85,20.38,-0.725
2532,18.07,19.85,20.38,-0.725
2533,18.07,19.85,20.38,-0.725
2534,18.07,19.85,20.38,-0.725
2535,17.98,19.85,20.38,-0.725
2536,18.07,19.85,20.38,-0.725
2537,18.07,19.85,20.38,-0.725
2538,18.07,19.85,20.38,-0.725
2539,18.07,19.85,20.38,-0.725
2540,17.98,19.85,20.38,-0.725
2541,17.98,19.85,20.38,-0.725
2542,17.98,19.85,20.38,-0.725
2543,18.07,19.85,20.38,-0.725
2544,18.07,19.85,20.38,-0.725
2545,18.07,19.85,20.38,-0.725
2546,18.07,19.85,20.38,-0.725
2547,17.98,19.85,20.38,-0.725
2548,17.98,19.85,20.38,-0.725
2549,18.07,19.85,20.38,-0.725
2550,17.98,19.85,20.38,-0.725
2551,18.07,19.85,20.38,-0.725
2552,17.98,19.85,20.38,-0.725
2553,18.07,19.85,20.38,-0.725
2554,18.07,19.85,20.38,-0.725
2555,18.07,19.85,20.38,-0.725
2556,18.07,19.85,20.38,-0.725
2557,18.07,19.85,20.38,-0.725
2558,18.07,19.85,20.38,-0.725
2559,18.07,19.85,20.38,-0.725
2560,18.07,19.85,20.38,-0.725
2561,18.07,19.85,20.38,-0.725
2562,18.07,19.94,20.38,-0.725
2563,18.07,19.85,20.38,-0.725
2564,18.07,19.85,20.38,-0.725
2565,18.07,19.85,20.38,-0.725
2566,18.07,19.85,20.38,-0.725
2567,18.07,19.85,20.38,-0.725
2568,18.07,19.85,20.38,-0.725
2569,17.98,19.85,20.38,-0.725
2570,18.07,19.85,20.38,-0.725
2571,18.07,19.85,20.38,-0.725
2572,18.07,19.85,20.38,-0.725
2573,17.98,19.85,20.38,-0.725
2574,17.98,19.85,20.38,-0.725
2575,18.07,19.85,20.38,-0.725
2576,17.98,19.85,20.38,-0.725
2577,17.98,19.85,20.38,-0.725
2578,18.07,19.85,20.38,-0.725
2579,17.98,19.85,20.38,-0.725
2580,17.98,19.85,20.38,-0.725
2581,18.07,19.85,20.38,-0.725
2582,18.07,19.85,20.38,-0.725
2583,17.98,19.85,20.38,-0.725
2584,17.98,19.85,20.38,-0.725
2585,17.98,19.85,20.38,-0.725
2586,17.98,19.85,20.38,-0.725
2587,17.98,19.85,20.38,-0.725
2588,17.98,19.85,20.38,-0.725
2589,18.07,19.85,20.38,-0.725
2590,18.07,19.85,20.38,-0.725
2591,18.07,19.85,20.38,-0.725
2592,18.07,19.85,20.38,-0.725
2593,18.07,19.85,20.38,-0.725
2594,17.98,19.85,20.38,-0.725
2595,18.07,19.85,20.38,-0.725
2596,18.07,19.85,20.38,-0.725
2597,18.07,19.85,20.38,-0.725
2598,18.07,19.85,20.38,-0.725
2599,17.98,19.85,20.38,-0.725
2600,17.98,19.85,20.38,-0.725
2601,18.07,19.85,20.29,-0.725
2602,17.98,19.85,20.38,-0.725
2603,18.07,19.85,20.29,-0.725
2604,18.07,19.85,20.29,-0.725
2605,18.07,19.85,20.38,-0.725
2606,18.07,19.85,20.38,-0.725
2607,18.07,19.85,20.38,-0.725
2608,18.07,19.85,20.29,-0.725
2609,18.07,19.76,20.29,-0.725
2610,18.07,19.76,20.38,-0.725
2611,17.98,19.85,20.38,-0.725
2612,17.98,19.85,20.38,-0.725
2613,17.98,19.76,20.38,-0.725
2614,17.98,19.76,20.38,-0.725
2615,17.98,19.76,20.38,-0.725
2616,17.98,19.85,20.38,-0.725
2617,17.98,19.85,20.38,-0.725
2618,17.98,19.76,20.38,-0.725
2619,17.98,19.85,20.38,-0.725
2620,17.98,19.76,20.38,-0.725
2621,17.98,19.85,20.38,-0.725
2622,17.98,19.85,20.38,-0.725
2623,17.98,19.76,20.38,-0.725
2624,17.98,19.76,20.38,-0.725
2625,17.98,19.85,20.38,-0.725
2626,17.98,19.76,20.38,-0.725
2627,17.98,19.76,20.29,-0.725
2628,17.98,19.76,20.29,-0.725
2629,17.98,19.76,20.38,-0.725
2630,17.98,19.76,20.38,-0.725
2631,17.98,19.76,20.29,-0.725
2632,17.98,19.76,20.29,-0.725
2633,17.98,19.76,20.29,-0.725
2634,17.98,19.76,20.29,-0.725
2635,17.98,19.76,20.29,-0.725
2636,17.98,19.76,20.29,-0.725
2637,17.98,19.76,20.29,-0.725
2638,17.98,19.76,20.29,-0.725
2639,17.98,19.76,20.29,-0.725
2640,17.98,19.76,20.29,-0.725
2641,17.98,19.76,20.29,-0.725
2642,17.98,19.76,20.29,-0.725
2643,17.98,19.76,20.29,-0.725
2644,17.98,19.76,20.29,-0.725
2645,17.98,19.76,20.29,-0.725
2646,17.98,19.76,20.29,-0.725
2647,17.98,19.76,20.29,-0.725
2648,17.98,19.76,20.29,-0.725
2649,17.98,19.76,20.29,-0.725
2650,17.98,19.76,20.29,-0.725
2651,17.98,19.76,20.29,-0.725
2652,17.98,19.76,20.29,-0.725
2653,17.98,19.76,20.29,-0.725
2654,17.98,19.76,20.29,-0.725
2655,17.98,19.76,20.29,-0.725
2656,17.98,19.76,20.38,-0.725
2657,17.98,19.76,20.29,-0.725
2658,17.98,19.76,20.29,-0.725
2659,17.98,19.76,20.29,-0.725
2660,17.98,19.76,20.38,-0.725
2661,17.98,19.76,20.29,-0.725
2663,17.98,19.76,20.29,-0.725
2664,17.98,19.76,20.29,-0.725
2665,17.98,19.76,20.29,-0.725
2666,17.98,19.76,20.29,-0.725
2667,17.98,19.76,20.38,-0.725
2668,17.98,19.76,20.29,-0.725
2669,17.98,19.76,20.29,-0.725
2670,17.98,19.76,20.29,-0.725
2671,17.98,19.76,20.29,-0.725
2672,17.98,19.76,20.38,-0.725
2673,17.98,19.76,20.38,-0.725
2674,17.98,19.76,20.38,-0.725
2675,17.98,19.76,20.38,-0.725
2676,17.98,19.76,20.38,-0.725
2677,17.98,19.76,20.38,-0.725
2678,17.98,19.76,20.38,-0.725
2679,17.98,19.76,20.38,-0.725
2680,17.98,19.76,20.38,-0.725
2681,17.98,19.76,20.38,-0.725
2682,17.98,19.76,20.38,-0.725
2683,17.98,19.76,20.29,-0.725
2684,17.98,19.76,20.38,-0.725
2685,17.98,19.76,20.38,-0.725
2686,17.98,19.76,20.29,-0.725
2687,17.98,19.76,20.29,-0.725
2688,17.98,19.76,20.29,-0.725
2689,17.98,19.76,20.38,-0.725
2690,17.98,19.76,20.38,-0.725
2691,17.98,19.76,20.29,-0.725
2692,17.98,19.76,20.38,-0.725
2693,17.98,19.76,20.38,-0.725
2694,17.98,19.76,20.38,-0.725
2695,17.98,19.76,20.38,-0.725
2696,17.98,19.76,20.38,-0.725
2697,17.98,19.76,20.38,-0.725
2698,17.98,19.76,20.38,-0.725
2699,17.98,19.76,20.38,-0.725
2700,17.98,19.76,20.38,-0.725
2701,17.98,19.76,20.38,-0.725
2702,17.98,19.85,20.38,-0.725
2703,17.98,19.85,20.38,-0.725
2704,17.98,19.85,20.38,-0.725
2705,17.98,19.85,20.38,-0.725
2706,17.98,19.85,20.38,-0.725
2707,17.98,19.85,20.38,-0.725
2708,17.98,19.76,20.38,-0.725
2709,17.98,19.76,20.38,-0.725
2710,17.98,19.76,20.38,-0.725
2711,17.98,19.76,20.38,-0.725
2712,17.98,19.76,20.38,-0.725
2713,17.98,19.76,20.38,-0.725
2714,17.98,19.76,20.38,-0.725
2715,17.98,19.76,20.38,-0.725
2716,17.98,19.85,20.38,-0.725
2717,17.98,19.76,20.38,-0.725
2718,17.98,19.85,20.38,-0.725
2719,17.98,19.85,20.38,-0.725
2720,17.98,19.76,20.38,-0.725
2721,17.98,19.85,20.38,-0.725
2722,17.98,19.85,20.38,-0.725
2723,17.98,19.76,20.38,-0.725
2724,17.98,19.76,20.38,-0.725
2725,17.98,19.76,20.29,-0.725
2726,17.98,19.85,20.38,-0.725
2727,17.98,19.85,20.38,-0.725
2728,17.98,19.85,20.38,-0.725
2729,17.98,19.76,20.38,-0.725
2730,18.07,19.76,20.38,-0.725
2731,18.07,19.76,20.38,-0.725
2732,18.07,19.76,20.38,-0.725
2733,18.07,19.76,20.38,-0.725
2734,18.07,19.76,20.38,-0.725
2735,18.07,19.76,20.38,-0.725
2736,18.07,19.76,20.38,-0.725
2737,18.16,19.76,20.38,-0.725
2738,18.16,19.76,20.38,-0.725
2739,18.07,19.76,20.38,-0.725
2740,18.07,19.76,20.38,-0.725
2741,18.07,19.76,20.38,-0.725
2742,18.07,19.76,20.38,-0.725
2743,18.07,19.76,20.38,-0.725
2744,18.07,19.76,20.38,-0.725
2745,18.07,19.76,20.38,-0.725
2746,18.07,19.76,20.38,-0.725
2747,18.07,19.85,20.38,-0.725
2748,18.07,19.85,20.38,-0.725
2749,18.07,19.76,20.29,-0.725
2750,17.98,19.85,20.38,-0.725
2751,18.07,19.85,20.38,-0.725
2752,18.07,19.85,20.38,-0.725
2753,18.07,19.85,20.38,-0.725
2754,17.98,19.85,20.38,-0.725
2755,18.07,19.76,20.38,-0.725
2756,17.98,19.85,20.38,-0.725
2757,18.07,19.85,20.38,-0.725
2758,18.07,19.85,20.38,-0.725
2759,18.07,19.85,20.38,-0.725
2760,18.07,19.85,20.38,-0.725
2761,17.98,19.85,20.38,-0.725
2762,18.07,19.85,20.38,-0.725
2763,18.07,19.85,20.38,-0.725
2764,18.07,19.85,20.38,-0.725
2765,18.07,19.85,20.38,-0.725
2766,17.98,19.85,20.38,-0.725
2767,18.07,19.85,20.38,-0.725
2768,17.98,19.85,20.38,-0.725
2769,17.98,19.85,20.38,-0.725
2770,18.07,19.85,20.38,-0.725
2771,18.07,19.85,20.38,-0.725
2772,18.07,19.85,20.38,-0.725
2773,18.07,19.85,20.38,-0.725
2774,18.07,19.85,20.38,-0.725
2775,18.07,19.85,20.38,-0.725
2776,18.07,19.85,20.38,-0.725
2777,18.07,19.85,20.38,-0.725
2778,18.07,19.85,20.38,-0.725
2779,18.07,19.85,20.38,-0.725
2780,18.07,19.85,20.38,-0.725
2781,18.07,19.85,20.38,-0.725
2782,18.07,19.85,20.38,-0.725
2783,18.07,19.85,20.38,-0.725
2784,18.07,19.85,20.38,-0.725
2785,17.98,19.85,20.38,-0.725
2786,18.07,19.85,20.38,-0.725
2787,18.07,19.85,20.38,-0.725
2788,18.07,19.85,20.38,-0.725
2789,18.07,19.85,20.38,-0.725
2790,17.98,19.85,20.38,-0.725
2791,18.07,19.85,20.38,-0.725
2792,17.98,19.85,20.38,-0.725
2793,17.98,19.85,20.38,-0.725
2794,17.98,19.85,20.38,-0.725
2795,17.98,19.85,20.38,-0.725
2796,17.98,19.76,20.38,-0.725
2797,17.98,19.76,20.29,-0.725
2798,17.98,19.76,20.38,-0.725
2799,17.98,19.76,20.38,-0.725
2800,17.98,19.76,20.38,-0.725
2801,17.98,19.76,20.38,-0.725
2802,17.98,19.76,20.38,-0.725
2803,18.07,19.76,20.38,-0.725
2804,18.07,19.76,20.38,-0.725
2805,18.07,19.76,20.38,-0.725
2806,18.07,19.76,20.38,-0.725
2807,18.07,19.85,20.38,-0.725
2808,18.16,19.76,20.38,0.0
2809,18.16,19.85,20.38,0.0
2810,18.16,19.85,20.38,0.0
2811,18.16,19.85,20.38,0.0
2812,18.16,19.85,20.38,0.0
2813,18.16,19.85,20.38,0.0
2814,18.16,19.85,20.38,0.0
2815,18.25,19.85,20.38,0.0
2816,18.25,19.85,20.38,0.0
2817,18.25,19.85,20.38,0.0
2818,18.25,19.85,20.38,0.0
2819,18.25,19.85,20.38,0.0
2820,18.25,19.85,20.38,0.0
2821,18.25,19.85,20.38,0.0
2822,18.25,19.85,20.38,0.0
2823,18.25,19.85,20.38,0.0
2824,18.25,19.85,20.38,0.0
2825,18.25,19.85,20.38,0.0
2826,18.16,19.94,20.47,0.0
2827,18.16,19.94,20.47,0.0
2828,18.16,19.85,20.38,0.0
2829,18.16,19.85,20.38,0.0
2830,18.16,19.85,20.47,0.0
2831,18.16,19.85,20.38,0.0
2832,18.16,19.85,20.38,0.0
2833,18.16,19.85,20.47,0.0
2834,18.16,19.85,20.47,0.0
2835,18.16,19.85,20.38,0.0
2836,18.16,19.85,20.38,0.0
2837,18.16,19.85,20.38,0.0
2838,18.16,19.85,20.38,0.0
2839,18.16,19.85,20.38,0.0
2840,18.16,19.85,20.38,0.0
2841,18.16,19.85,20.38,0.0
2842,18.16,19.85,20.47,0.0
2843,18.16,19.85,20.47,0.0
2844,18.16,19.85,20.47,0.0
2845,18.16,19.94,20.47,0.0
2846,18.16,19.85,20.47,0.0
2847,18.07,19.94,20.47,0.0
2848,18.07,19.85,20.47,0.0
2849,18.16,19.85,20.47,0.0
