Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
845,21.63,21.90,21.81
846,21.63,21.90,21.81
847,21.63,21.90,21.81
848,21.63,21.90,21.81
849,21.63,21.90,21.90
850,21.63,21.90,21.90
851,21.63,21.90,21.90
852,21.63,21.90,21.90
853,21.63,21.90,21.90
854,21.63,21.90,21.90
855,21.63,21.90,21.90
856,21.63,21.90,21.90
857,21.63,21.90,21.81
858,21.63,21.90,21.90
859,21.63,21.90,21.90
860,21.63,21.90,21.90
861,21.63,21.90,21.81
862,21.63,21.90,21.90
863,21.63,21.90,21.90
864,21.63,21.90,21.90
865,21.63,21.90,21.90
866,21.63,21.90,21.90
867,21.63,21.90,21.90
868,21.63,21.90,21.90
869,21.63,21.90,21.90
870,21.63,21.90,21.90
871,21.63,21.90,21.90
872,21.63,21.99,21.90
873,21.63,21.90,21.90
874,21.63,21.99,21.90
875,21.63,21.90,21.90
876,21.63,21.99,21.90
877,21.63,21.90,21.90
