Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
453,19.41,21.02,21.02
454,19.50,21.02,21.02
455,19.41,21.02,21.02
456,19.41,21.02,21.02
457,19.41,21.02,21.02
458,19.41,20.93,20.93
459,19.41,21.02,21.02
460,19.41,21.02,21.02
461,19.41,20.93,20.93
462,19.41,20.93,20.93
463,19.50,20.93,20.93
464,19.50,21.02,21.02
465,19.41,20.93,20.93
466,19.41,21.02,20.93
467,19.41,21.02,20.93
468,19.50,20.93,21.02
469,19.41,20.93,20.93
470,19.41,20.93,20.93
471,19.41,20.93,20.93
472,19.41,20.93,20.93
473,19.41,20.93,20.93
474,19.41,20.93,20.93
475,19.41,20.93,20.93
476,19.41,20.93,20.93
477,19.41,20.93,20.93
478,19.41,20.93,20.93
479,19.41,20.93,20.93
480,19.41,20.93,20.93
481,19.41,20.93,20.93
482,19.41,20.93,20.93
483,19.41,20.93,20.93
484,19.41,20.93,20.93
485,19.41,20.93,20.93
486,19.41,20.93,21.02
487,19.41,20.93,20.93
488,19.41,20.93,20.93
489,19.41,20.93,21.02
490,19.41,20.93,21.02
491,19.41,20.93,20.93
492,19.41,20.93,20.93
493,19.41,20.93,20.93
494,19.41,20.93,20.93
495,19.41,20.93,20.93
496,19.41,20.93,20.93
497,19.41,20.93,20.93
498,19.41,20.93,20.93
499,19.41,20.93,20.93
500,19.41,20.93,20.93
501,19.41,20.93,20.93
502,19.41,21.02,20.93
503,19.41,21.02,20.93
504,19.41,21.02,20.93
505,19.41,20.93,20.93
506,19.41,20.93,20.93
507,19.41,20.93,20.93
508,19.41,21.02,20.93
509,19.41,21.02,20.93
510,19.50,21.02,20.93
511,19.50,21.02,20.93
512,19.41,21.02,20.93
513,19.50,21.02,20.93
514,19.41,21.02,20.93
515,19.41,21.02,21.02
516,19.41,21.02,21.02
517,19.41,21.02,21.02
518,19.41,21.02,21.02
519,19.41,21.02,21.02
520,19.41,21.02,21.02
521,19.41,21.02,21.02
522,19.41,21.02,21.02
523,19.41,21.02,21.02
524,19.41,21.02,21.02
525,19.41,21.02,21.02
526,19.41,21.02,21.11
527,19.32,21.02,21.02
528,19.23,21.02,21.02
529,19.23,21.02,21.11
530,19.14,21.02,21.11
531,19.05,21.02,21.11
532,19.05,21.02,21.11
533,18.96,21.02,21.02
534,18.96,21.02,21.02
535,18.96,21.02,21.02
537,18.88,21.02,21.02
538,18.88,20.93,21.02
539,18.79,20.93,21.02
540,18.79,20.93,21.02
541,18.79,20.93,21.02
542,18.70,20.93,21.02
543,18.70,20.93,21.02
544,18.70,20.84,21.02
545,18.70,20.84,21.02
546,18.61,20.84,21.02
547,18.61,20.84,21.02
548,18.61,20.84,21.02
549,18.61,20.75,21.02
550,18.52,20.75,21.02
551,18.52,20.75,21.02
552,18.52,20.75,21.02
553,18.52,20.75,21.02
554,18.52,20.75,20.93
555,18.43,20.75,21.02
556,18.43,20.75,21.02
557,18.43,20.75,20.93
558,18.43,20.66,20.93
559,18.43,20.66,20.93
560,18.43,20.66,20.93
561,18.43,20.66,20.93
562,18.34,20.66,20.93
563,18.34,20.66,20.93
564,18.34,20.66,20.93
565,18.34,20.57,20.93
566,18.25,20.57,20.93
567,18.25,20.57,20.93
568,18.25,20.57,20.84
569,18.25,20.57,20.84
570,18.25,20.57,20.84
571,18.25,20.57,20.84
572,18.25,20.48,20.84
573,18.25,20.48,20.75
574,18.16,20.48,20.75
575,18.16,20.48,20.84
576,18.16,20.48,20.84
577,18.16,20.48,20.84
578,18.16,20.48,20.84
579,18.16,20.48,20.84
580,18.16,20.48,20.75
581,18.16,20.48,20.75
582,18.16,20.48,20.75
583,18.07,20.39,20.75
584,18.07,20.39,20.75
585,18.07,20.39,20.75
586,18.07,20.39,20.66
587,18.07,20.39,20.66
588,18.07,20.39,20.66
589,18.07,20.39,20.66
590,18.07,20.30,20.66
591,17.98,20.30,20.66
592,17.98,20.30,20.57
593,17.98,20.30,20.57
594,17.98,20.30,20.57
595,17.98,20.30,20.57
596,17.98,20.30,20.57
597,17.98,20.21,20.57
598,17.98,20.21,20.48
599,17.98,20.21,20.48
600,17.98,20.21,20.48
601,17.98,20.21,20.48
602,17.98,20.21,20.48
603,17.98,20.21,20.48
604,17.98,20.21,20.48
605,17.98,20.21,20.48
606,17.98,20.21,20.48
607,17.98,20.21,20.48
608,17.98,20.21,20.39
609,17.89,20.12,20.39
610,17.89,20.12,20.39
611,17.89,20.12,20.39
612,17.89,20.12,20.39
613,17.89,20.12,20.39
614,17.89,20.12,20.39
615,17.89,20.12,20.39
616,17.80,20.12,20.39
617,17.89,20.04,20.30
618,17.89,20.04,20.30
619,17.80,20.04,20.30
620,17.89,20.04,20.30
621,17.80,20.04,20.30
622,17.80,20.04,20.30
623,17.80,20.04,20.30
624,17.80,20.04,20.30
625,17.89,20.04,20.21
626,17.80,20.04,20.30
627,17.80,20.04,20.21
628,17.80,20.04,20.21
629,17.80,19.95,20.21
630,17.80,19.95,20.21
631,17.80,19.95,20.21
632,17.80,19.95,20.21
633,17.80,19.95,20.21
634,17.80,19.95,20.21
635,17.80,19.95,20.21
636,17.80,19.95,20.21
637,17.80,19.95,20.12
638,17.80,19.95,20.12
639,17.80,19.95,20.21
640,17.71,19.86,20.12
641,17.80,19.95,20.12
642,17.71,19.86,20.12
643,17.71,19.95,20.12
644,17.80,19.95,20.12
645,17.80,19.86,20.12
646,17.71,19.95,20.12
647,17.80,19.86,20.04
648,17.71,19.86,20.04
649,17.80,19.86,20.04
650,17.80,19.86,20.04
651,17.71,19.86,20.04
652,17.71,19.86,20.04
653,17.80,19.86,20.04
654,17.71,19.86,20.04
655,17.71,19.86,20.04
656,17.71,19.86,20.04
657,17.71,19.86,20.04
658,17.63,19.86,20.04
659,17.71,19.86,20.04
660,17.71,19.86,20.04
661,17.71,19.86,20.04
662,17.71,19.86,20.04
663,17.71,19.86,20.04
664,17.71,19.86,20.04
665,17.71,19.86,20.12
666,17.71,19.86,20.12
667,17.71,19.86,20.12
668,17.71,19.86,20.12
669,17.71,19.77,20.12
670,17.71,19.86,20.12
671,17.71,19.77,20.12
672,17.71,19.86,20.12
673,17.63,19.86,20.12
674,17.71,19.86,20.12
675,17.63,19.86,20.12
676,17.63,19.86,20.12
677,17.63,19.86,20.04
678,17.63,19.77,20.04
679,17.63,19.77,20.04
680,17.63,19.77,20.04
681,17.63,19.86,20.04
682,17.63,19.77,20.12
683,17.71,19.77,20.04
684,17.71,19.77,20.04
685,17.71,19.77,20.12
686,17.71,19.77,20.04
687,17.71,19.77,20.12
688,17.71,19.77,20.12
689,17.71,19.77,20.04
690,17.71,19.77,20.12
691,17.63,19.77,20.12
692,17.63,19.77,20.12
693,17.63,19.77,20.12
694,17.63,19.86,20.12
695,17.63,19.77,20.12
696,17.54,19.77,20.12
697,17.54,19.77,20.12
698,17.63,19.77,20.12
699,17.54,19.77,20.12
700,17.54,19.77,20.12
701,17.54,19.77,20.04
702,17.54,19.77,20.04
703,17.54,19.77,20.04
704,17.54,19.77,20.04
705,17.54,19.77,20.04
706,17.54,19.77,20.04
707,17.54,19.68,19.95
708,17.54,19.68,19.95
709,17.54,19.68,19.95
710,17.54,19.68,19.95
711,17.54,19.68,19.95
712,17.54,19.68,19.95
713,17.54,19.68,19.86
714,17.54,19.68,19.86
715,17.54,19.59,19.86
716,17.54,19.59,19.86
717,17.54,19.68,19.86
718,17.54,19.59,19.86
719,17.45,19.68,19.95
720,17.45,19.68,19.95
721,17.45,19.59,19.95
722,17.45,19.59,19.95
723,17.45,19.68,19.95
724,17.45,19.59,19.95
725,17.45,19.59,19.95
726,17.45,19.59,19.95
727,17.45,19.59,19.95
728,17.45,19.59,19.86
729,17.45,19.59,19.86
730,17.45,19.59,19.86
731,17.36,19.59,19.86
732,17.45,19.59,19.86
733,17.45,19.59,19.86
734,17.45,19.59,19.86
735,17.54,19.59,19.86
736,17.45,19.59,19.95
737,17.45,19.59,19.95
738,17.45,19.68,19.95
739,17.54,19.59,19.95
740,17.54,19.59,19.95
741,17.45,19.59,19.95
742,17.45,19.59,19.86
743,17.45,19.59,19.86
744,17.45,19.59,19.86
745,17.45,19.59,19.86
746,17.45,19.59,19.86
747,17.45,19.59,19.86
748,17.36,19.59,19.86
749,17.45,19.59,19.86
750,17.45,19.59,19.86
751,17.45,19.59,19.86
752,17.45,19.59,19.86
753,17.45,19.59,19.86
754,17.54,19.59,19.86
755,17.54,19.59,19.86
756,17.45,19.59,19.86
757,17.45,19.68,19.95
758,17.45,19.59,19.95
759,17.45,19.59,19.95
760,17.45,19.59,19.95
761,17.45,19.68,19.95
762,17.45,19.59,19.95
763,17.45,19.68,19.95
764,17.45,19.59,19.95
765,17.45,19.59,19.95
766,17.36,19.59,19.95
767,17.45,19.59,19.86
768,17.36,19.59,19.86
769,17.36,19.59,19.86
770,17.36,19.59,19.86
771,17.45,19.59,19.86
772,17.45,19.50,19.86
773,17.36,19.59,19.86
774,17.45,19.50,19.86
775,17.36,19.59,19.86
776,17.36,19.50,19.86
777,17.36,19.59,19.86
778,17.36,19.59,19.86
779,17.36,19.59,19.86
780,17.36,19.59,19.95
781,17.36,19.59,19.95
782,17.27,19.59,19.95
783,17.36,19.59,19.86
784,17.36,19.50,19.86
785,17.36,19.50,19.86
786,17.27,19.50,19.86
787,17.45,19.50,19.86
788,17.36,19.59,19.86
789,17.45,19.59,19.86
790,17.36,19.59,19.86
791,17.45,19.59,19.86
792,17.45,19.59,19.86
793,17.45,19.50,19.86
794,17.45,19.59,19.86
795,17.45,19.59,19.77
796,17.36,19.59,19.86
797,17.54,19.68,19.86
798,17.45,19.59,19.77
799,17.45,19.59,19.86
800,17.45,19.59,19.86
801,17.54,19.59,19.77
802,17.54,19.59,19.86
803,17.63,19.59,19.77
805,17.54,19.59,19.86
806,17.54,19.59,19.77
807,17.45,19.50,19.86
808,17.54,19.50,19.77
809,17.45,19.59,19.77
810,17.54,19.50,19.77
811,17.45,19.50,19.86
812,17.45,19.50,19.86
813,17.45,19.50,19.86
814,17.45,19.50,19.77
815,17.45,19.50,19.77
816,17.45,19.50,19.86
817,17.45,19.50,19.86
818,17.45,19.59,19.86
819,17.45,19.59,19.86
820,17.45,19.59,19.86
821,17.45,19.59,19.95
822,17.45,19.59,19.86
823,17.36,19.59,19.95
824,17.36,19.59,19.95
825,17.36,19.59,19.95
826,17.45,19.59,19.95
827,17.45,19.59,19.86
828,17.54,19.59,19.86
829,17.45,19.59,19.86
830,17.36,19.59,19.86
831,17.45,19.59,19.86
832,17.36,19.59,19.86
833,17.45,19.59,19.86
834,17.45,19.59,19.86
835,17.36,19.59,19.86
836,17.45,19.59,19.86
837,17.45,19.59,19.86
838,17.45,19.50,19.86
839,17.36,19.59,19.86
840,17.36,19.59,19.86
841,17.36,19.59,19.86
842,17.36,19.50,19.86
843,17.36,19.50,19.86
844,17.36,19.50,19.86
845,17.36,19.50,19.86
846,17.36,19.50,19.77
847,17.36,19.50,19.77
848,17.36,19.50,19.77
849,17.45,19.50,19.77
850,17.36,19.50,19.77
851,17.36,19.50,19.77
852,17.45,19.50,19.77
853,17.45,19.50,19.77
854,17.45,19.59,19.77
855,17.54,19.50,19.77
856,17.54,19.50,19.77
