Temps (s),T1 (°C),T2 (°C),T3 (°C)
Temps (s), T1 (°C), T2 (°C), T3 (°C)
573,31.63,30.40,29.18
574,31.63,30.40,29.18
575,31.63,30.40,29.18
576,31.63,30.40,29.18
577,31.63,30.40,29.18
578,31.63,30.40,29.18
579,31.63,30.40,29.18
580,31.63,30.40,29.18
581,31.63,30.40,29.18
582,31.63,30.40,29.18
583,31.63,30.40,29.18
584,31.63,30.40,29.18
585,31.63,30.40,29.18
586,31.63,30.40,29.18
587,31.63,30.40,29.18
588,31.63,30.40,29.18
589,31.63,30.40,29.18
590,31.53,30.49,29.18
591,31.53,30.40,29.27
592,31.53,30.40,29.27
593,31.63,30.40,29.27
594,31.53,30.40,29.27
595,31.53,30.40,29.27
596,31.53,30.40,29.27
597,31.53,30.40,29.27
598,31.53,30.40,29.27
599,31.53,30.40,29.27
600,31.53,30.40,29.27
601,31.53,30.40,29.27
602,31.53,30.40,29.27
603,31.53,30.40,29.27
604,31.63,30.40,29.27
605,31.63,30.40,29.27
606,31.53,30.40,29.27
607,31.63,30.40,29.27
608,31.63,30.40,29.27
609,31.53,30.40,29.27
610,31.63,30.40,29.27
611,31.63,30.40,29.27
612,31.63,30.40,29.27
613,31.63,30.40,29.27
614,31.63,30.40,29.27
615,31.53,30.40,29.27
616,31.53,30.40,29.27
617,31.53,30.40,29.18
618,31.53,30.40,29.18
619,31.53,30.40,29.18
620,31.53,30.49,29.18
621,31.53,30.40,29.18
622,31.63,30.40,29.18
623,31.63,30.40,29.18
624,31.63,30.40,29.18
625,31.63,30.40,29.18
626,31.63,30.40,29.18
627,31.63,30.40,29.27
628,31.63,30.49,29.27
629,31.63,30.49,29.27
630,31.63,30.40,29.27
631,31.63,30.49,29.27
632,31.63,30.49,29.27
633,31.63,30.49,29.27
634,31.63,30.49,29.27
635,31.63,30.40,29.27
636,31.53,30.40,29.27
637,31.53,30.49,29.27
638,31.63,30.49,29.27
639,31.63,30.49,29.27
640,31.63,30.40,29.27
641,31.63,30.40,29.27
642,31.63,30.40,29.27
643,31.72,30.49,29.27
644,31.63,30.49,29.27
645,31.63,30.49,29.37
646,31.72,30.49,29.27
647,31.72,30.49,29.27
648,31.63,30.49,29.27
649,31.63,30.49,29.27
650,31.53,30.40,29.27
651,31.53,30.40,29.27
652,31.53,30.40,29.27
653,31.53,30.40,29.27
654,31.53,30.49,29.27
655,31.63,30.49,29.27
656,31.63,30.40,29.27
657,31.63,30.40,29.27
658,31.63,30.40,29.27
659,31.53,30.49,29.27
660,31.63,30.40,29.27
661,31.63,30.40,29.27
662,31.53,30.49,29.27
663,31.63,30.40,29.27
664,31.53,30.40,29.27
665,31.63,30.49,29.27
666,31.63,30.40,29.27
667,31.53,30.49,29.27
668,31.53,30.40,29.27
669,31.63,30.40,29.27
670,31.63,30.49,29.27
671,31.53,30.49,29.27
672,31.63,30.40,29.27
673,31.63,30.49,29.27
674,31.53,30.49,29.27
675,31.63,30.49,29.27
676,31.63,30.49,29.27
677,31.63,30.49,29.27
678,31.63,30.49,29.27
679,31.72,30.49,29.27
680,31.63,30.49,29.27
681,31.63,30.49,29.27
682,31.72,30.49,29.27
683,31.63,30.49,29.27
684,31.72,30.40,29.27
685,31.63,30.40,29.27
686,31.63,30.40,29.27
687,31.63,30.40,29.27
688,31.63,30.49,29.27
689,31.63,30.49,29.27
690,31.72,30.40,29.27
691,31.63,30.49,29.27
692,31.63,30.49,29.27
693,31.63,30.49,29.27
694,31.63,30.49,29.27
695,31.53,30.49,29.27
696,31.53,30.49,29.27
697,31.53,30.49,29.27
698,31.44,30.49,29.27
699,31.53,30.49,29.27
700,31.53,30.49,29.27
701,31.53,30.49,29.27
702,31.53,30.49,29.27
703,31.63,30.49,29.27
704,31.63,30.49,29.27
705,31.53,30.49,29.27
706,31.53,30.49,29.27
707,31.63,30.49,29.27
708,31.63,30.49,29.27
709,31.63,30.40,29.27
710,31.63,30.40,29.27
711,31.63,30.49,29.27
712,31.63,30.49,29.27
713,31.63,30.40,29.27
714,31.72,30.49,29.27
715,31.63,30.40,29.27
716,31.63,30.49,29.27
717,31.63,30.49,29.37
718,31.63,30.49,29.27
719,31.72,30.49,29.27
720,31.63,30.49,29.27
721,31.63,30.49,29.27
722,31.63,30.49,29.27
723,31.63,30.49,29.27
724,31.63,30.49,29.27
725,31.63,30.49,29.27
726,31.63,30.49,29.27
727,31.63,30.49,29.37
728,31.53,30.49,29.37
729,31.53,30.49,29.27
730,31.63,30.49,29.37
731,31.53,30.49,29.37
732,31.63,30.49,29.37
733,31.63,30.49,29.27
734,31.63,30.49,29.27
735,31.63,30.49,29.37
736,31.72,30.40,29.37
737,31.63,30.49,29.27
738,31.63,30.49,29.37
739,31.63,30.49,29.27
740,31.63,30.49,29.37
741,31.53,30.40,29.37
742,31.63,30.49,29.27
743,31.63,30.40,29.37
744,31.53,30.49,29.37
745,31.53,30.49,29.37
746,31.53,30.49,29.37
747,31.53,30.49,29.37
748,31.63,30.49,29.27
749,31.63,30.49,29.27
750,31.53,30.49,29.27
751,31.53,30.49,29.27
752,31.53,30.49,29.27
753,31.53,30.49,29.27
754,31.72,30.49,29.27
755,31.82,30.49,29.37
756,32.01,30.49,29.27
757,32.11,30.49,29.27
758,32.30,30.49,29.27
759,32.39,30.49,29.27
760,32.59,30.49,29.27
761,32.68,30.49,29.27
762,32.88,30.49,29.27
763,32.97,30.49,29.27
764,33.07,30.59,29.27
765,33.17,30.59,29.27
766,33.26,30.59,29.27
767,33.26,30.59,29.27
768,33.36,30.68,29.27
769,33.46,30.68,29.37
770,33.56,30.77,29.37
771,33.65,30.77,29.37
772,33.65,30.77,29.37
773,33.75,30.77,29.37
774,33.75,30.87,29.37
775,33.95,30.87,29.37
776,33.95,30.96,29.37
777,33.95,30.96,29.37
778,34.05,31.06,29.37
779,34.05,31.06,29.46
780,34.14,31.15,29.46
781,34.14,31.15,29.46
782,34.24,31.15,29.46
783,34.24,31.25,29.55
784,34.34,31.25,29.55
785,34.34,31.34,29.55
786,34.44,31.34,29.55
787,34.54,31.34,29.55
788,34.44,31.34,29.65
789,34.54,31.34,29.65
790,34.54,31.44,29.65
791,34.54,31.44,29.65
792,34.54,31.44,29.65
793,34.64,31.44,29.74
794,34.64,31.44,29.74
795,34.74,31.53,29.74
796,34.74,31.63,29.83
797,34.83,31.63,29.83
798,34.83,31.63,29.83
799,34.83,31.72,29.93
801,34.93,31.72,29.93
802,35.03,31.82,30.02
803,35.03,31.82,30.02
804,35.03,31.82,30.02
805,35.03,31.91,30.11
806,35.03,31.91,30.11
807,35.13,31.91,30.11
808,35.23,32.01,30.11
809,35.23,32.01,30.21
810,35.33,32.01,30.21
811,35.33,32.11,30.21
812,35.33,32.11,30.21
813,35.43,32.20,30.21
814,35.43,32.20,30.30
815,35.43,32.20,30.30
816,35.53,32.20,30.40
817,35.53,32.30,30.40
818,35.53,32.30,30.40
819,35.63,32.30,30.40
820,35.63,32.39,30.40
821,35.63,32.39,30.49
822,35.63,32.39,30.49
823,35.73,32.49,30.49
824,35.73,32.49,30.59
825,35.73,32.59,30.59
826,35.73,32.59,30.59
827,35.83,32.59,30.68
828,35.83,32.59,30.68
829,35.83,32.68,30.77
830,35.83,32.68,30.77
831,35.83,32.68,30.77
832,35.83,32.78,30.77
833,35.93,32.78,30.87
834,35.93,32.78,30.87
835,35.93,32.78,30.87
836,35.93,32.88,30.96
837,36.03,32.88,30.96
838,36.03,32.88,30.96
839,36.03,32.88,31.06
840,36.03,32.97,31.06
841,36.03,32.97,31.06
842,36.03,32.97,31.06
843,36.03,32.97,31.06
844,36.03,32.97,31.15
845,36.03,32.97,31.15
846,36.03,32.97,31.15
847,36.03,33.07,31.15
848,36.13,33.07,31.15
849,36.13,33.07,31.15
850,36.13,33.17,31.25
851,36.13,33.17,31.25
852,36.24,33.17,31.25
853,36.24,33.17,31.25
854,36.24,33.17,31.34
855,36.24,33.26,31.34
856,36.24,33.26,31.34
857,36.24,33.26,31.44
858,36.34,33.26,31.44
859,36.34,33.36,31.44
860,36.34,33.36,31.44
861,36.34,33.36,31.53
862,36.34,33.36,31.53
863,36.44,33.36,31.53
864,36.44,33.36,31.53
865,36.44,33.36,31.53
866,36.44,33.46,31.53
867,36.44,33.46,31.63
868,36.54,33.46,31.63
869,36.64,33.46,31.63
870,36.64,33.56,31.63
871,36.64,33.56,31.63
872,36.64,33.56,31.72
873,36.64,33.56,31.72
874,36.64,33.56,31.72
875,36.74,33.56,31.72
876,36.74,33.56,31.72
877,36.74,33.65,31.72
878,36.74,33.65,31.72
879,36.74,33.65,31.82
880,36.74,33.75,31.82
881,36.74,33.75,31.82
882,36.74,33.75,31.82
883,36.74,33.75,31.82
884,36.74,33.85,31.82
885,36.84,33.85,31.82
886,36.84,33.85,31.91
887,36.84,33.85,31.91
888,36.84,33.85,31.91
889,36.84,33.95,32.01
890,36.95,33.85,32.01
891,36.95,33.95,32.01
892,36.95,33.95,32.01
893,36.95,33.95,32.11
894,36.95,33.95,32.11
895,36.95,33.95,32.11
896,36.95,34.05,32.11
897,36.95,34.05,32.11
898,36.95,34.05,32.20
899,36.95,34.05,32.20
900,36.95,34.05,32.20
901,36.95,34.05,32.30
902,36.95,34.05,32.30
903,36.95,34.05,32.30
904,36.95,34.05,32.30
905,36.95,34.05,32.30
906,36.95,34.05,32.30
907,36.95,34.05,32.30
908,36.95,34.14,32.39
909,36.95,34.14,32.39
910,37.05,34.14,32.39
911,37.05,34.24,32.39
912,37.15,34.24,32.39
913,37.15,34.24,32.39
914,37.25,34.24,32.39
915,37.25,34.24,32.39
916,37.25,34.24,32.39
917,37.15,34.24,32.39
918,37.15,34.34,32.39
919,37.15,34.34,32.39
920,37.25,34.34,32.39
921,37.15,34.34,32.49
922,37.15,34.34,32.49
923,37.15,34.34,32.49
924,37.15,34.34,32.49
925,37.25,34.34,32.49
926,37.15,34.34,32.59
927,37.15,34.34,32.59
928,37.25,34.44,32.59
929,37.25,34.44,32.59
930,37.25,34.44,32.59
931,37.36,34.44,32.59
932,37.36,34.44,32.59
933,37.36,34.44,32.59
934,37.25,34.44,32.68
935,37.25,34.44,32.68
936,37.25,34.54,32.68
937,37.36,34.54,32.68
938,37.36,34.54,32.78
939,37.36,34.54,32.78
940,37.36,34.54,32.78
941,37.36,34.64,32.78
942,37.46,34.64,32.78
943,37.46,34.64,32.78
944,37.46,34.64,32.78
945,37.56,34.64,32.88
946,37.56,34.64,32.88
947,37.56,34.64,32.88
948,37.56,34.64,32.88
949,37.67,34.64,32.88
950,37.67,34.64,32.88
951,37.67,34.64,32.88
952,37.77,34.74,32.88
953,37.77,34.74,32.97
954,37.77,34.74,32.88
955,37.77,34.74,32.97
956,37.77,34.74,32.97
957,37.77,34.74,32.97
958,37.77,34.74,32.97
959,37.77,34.74,32.97
960,37.77,34.74,32.97
961,37.77,34.74,32.97
962,37.77,34.83,32.97
963,37.77,34.83,32.97
964,37.87,34.83,32.97
965,37.77,34.83,32.97
966,37.87,34.83,33.07
967,37.87,34.83,33.07
968,37.77,34.83,33.07
969,37.77,34.83,33.07
970,37.77,34.83,33.07
971,37.77,34.83,33.07
972,37.77,34.83,33.07
973,37.87,34.93,33.17
974,37.87,34.93,33.17
975,37.87,34.93,33.17
976,37.87,34.93,33.17
977,37.98,34.93,33.17
978,37.98,34.93,33.17
979,37.98,34.93,33.17
980,37.87,34.93,33.17
981,37.87,34.93,33.17
982,37.87,34.93,33.17
983,37.87,34.93,33.07
984,37.87,34.93,33.07
985,37.87,34.93,33.17
