Temps (s), T1 (°C), T2 (°C), T3 (°C), Ampérage (A)
3509,30.29,28.99,28.12,0.675
3510,30.29,29.02,28.12,0.675
3511,30.29,29.02,28.1,0.675
3512,30.33,29.02,28.08,0.675
3513,30.33,28.99,28.1,0.675
3514,30.33,29.02,28.1,0.675
3515,30.35,28.99,28.1,0.675
3517,30.33,28.99,28.1,0.675
3518,30.31,29.02,28.08,0.675
3519,30.35,29.02,28.06,0.675
3520,30.33,28.99,28.08,0.675
3521,30.31,28.97,28.08,0.675
3522,30.29,29.02,28.08,0.675
3523,30.31,28.99,28.08,0.675
3524,30.31,29.04,28.08,0.675
3525,30.33,29.04,28.08,0.675
3526,30.35,29.04,28.1,0.675
3527,30.35,29.06,28.1,0.675
3528,30.35,28.99,28.1,0.675
3529,30.35,29.04,28.08,0.675
3530,30.37,29.04,28.12,0.675
3531,30.4,29.02,28.1,0.675
3532,30.4,29.06,28.1,0.675
3533,30.4,29.06,28.12,0.675
3534,30.35,29.06,28.12,0.675
3535,30.35,29.06,28.14,0.675
3536,30.35,29.08,28.14,0.675
3537,30.33,29.08,28.14,0.675
3538,30.33,29.08,28.1,0.675
3539,30.33,29.1,28.16,0.675
3540,30.31,29.1,28.14,0.675
3541,30.29,29.08,28.14,0.675
3542,30.29,29.08,28.16,0.675
3543,30.29,29.08,28.1,0.675
3544,30.27,29.08,28.14,0.675
3545,30.24,29.08,28.14,0.675
3546,30.22,29.08,28.12,0.675
3547,30.2,29.04,28.16,0.675
3548,30.2,29.04,28.16,0.675
3549,30.22,29.04,28.14,0.675
3550,30.2,29.04,28.18,0.675
3551,30.22,29.02,28.14,0.675
3552,30.2,29.02,28.16,0.675
3553,30.2,28.97,28.16,0.675
3554,30.16,28.99,28.16,0.675
3555,30.18,28.99,28.16,0.675
3556,30.18,29.02,28.14,0.675
3557,30.2,28.97,28.18,0.675
3558,30.2,29.02,28.16,0.675
3559,30.2,28.97,28.16,0.675
3560,30.16,28.99,28.18,0.675
3561,30.18,29.02,28.16,0.675
3562,30.18,29.02,28.18,0.675
3563,30.18,28.97,28.18,0.675
3564,30.16,29.02,28.18,0.675
3565,30.16,29.02,28.2,0.675
3566,30.2,29.02,28.18,0.675
3567,30.2,28.99,28.2,0.675
3568,30.2,29.02,28.2,0.675
3569,30.2,29.04,28.16,0.675
3570,30.2,29.02,28.2,0.675
3571,30.18,28.97,28.18,0.675
3572,30.18,28.97,28.18,0.675
3573,30.18,28.97,28.18,0.675
3574,30.16,28.99,28.16,0.675
3575,30.14,28.97,28.2,0.675
3576,30.14,28.95,28.18,0.675
3577,30.09,28.97,28.18,0.675
3578,30.11,28.97,28.2,0.675
3579,30.11,28.97,28.16,0.675
3580,30.11,28.99,28.2,0.675
3581,30.11,28.99,28.16,0.675
3582,30.09,28.99,28.2,0.675
3583,30.07,29.02,28.2,0.675
3584,30.09,28.97,28.2,0.675
3585,30.09,28.99,28.2,0.675
3586,30.09,28.99,28.18,0.675
3587,30.14,29.02,28.16,0.675
3588,30.16,28.99,28.16,0.675
3589,30.18,28.97,28.14,0.675
3590,30.18,28.99,28.16,0.675
3591,30.2,28.97,28.1,0.675
3592,30.24,28.95,28.12,0.675
3593,30.22,28.97,28.1,0.675
3594,30.27,28.95,28.12,0.675
3595,30.27,28.95,28.12,0.675
3596,30.27,28.95,28.1,0.675
3597,30.27,28.97,28.1,0.675
3598,30.29,28.97,28.1,0.675
3599,30.29,28.95,28.1,0.675
3600,30.31,28.97,28.1,0.675
3601,30.33,28.97,28.08,0.675
3602,30.31,28.99,28.08,0.675
3603,30.29,28.99,28.08,0.675
3604,30.27,28.99,28.08,0.675
3605,30.29,28.99,28.08,0.675
3606,30.29,28.99,28.08,0.675
3607,30.29,28.99,28.08,0.675
3608,30.33,28.99,28.12,0.675
3609,30.33,28.99,28.1,0.675
3610,30.31,29.04,28.12,0.675
3611,30.31,29.02,28.14,0.675
3612,30.29,29.02,28.12,0.675
3613,30.33,29.06,28.14,0.675
3614,30.29,29.04,28.14,0.675
3615,30.24,29.04,28.14,0.675
3616,30.27,29.04,28.16,0.675
3617,30.2,29.02,28.14,0.675
3618,30.2,29.02,28.16,0.675
3619,30.2,28.99,28.16,0.675
3620,30.22,28.97,28.16,0.675
3621,30.18,28.99,28.16,0.675
3622,30.18,28.97,28.16,0.675
3623,30.2,28.97,28.16,0.675
3624,30.16,28.97,28.18,0.675
3625,30.18,28.97,28.16,0.675
3626,30.18,28.97,28.18,0.675
3627,30.16,28.95,28.16,0.675
3628,30.18,28.95,28.16,0.675
3629,30.16,28.91,28.18,0.675
3630,30.18,28.93,28.16,0.675
3631,30.18,28.95,28.12,0.675
3632,30.18,28.93,28.16,0.675
3633,30.18,28.95,28.16,0.675
3634,30.18,28.95,28.14,0.675
3635,30.16,28.95,28.14,0.675
3636,30.18,28.95,28.14,0.675
3637,30.16,28.99,28.16,0.675
3638,30.14,28.97,28.16,0.675
3639,30.18,28.99,28.18,0.675
3640,30.18,29.02,28.16,0.675
3641,30.16,28.95,28.18,0.675
3642,30.16,28.99,28.14,0.675
3643,30.11,28.99,28.16,0.675
3644,30.07,28.99,28.16,0.675
3645,30.09,28.99,28.12,0.675
3646,30.09,28.97,28.16,0.675
3647,30.11,28.95,28.12,0.675
3648,30.11,28.95,28.12,0.675
3649,30.14,28.95,28.12,0.675
3650,30.16,28.95,28.12,0.675
3651,30.18,28.95,28.12,0.675
3652,30.2,28.93,28.1,0.675
3653,30.2,28.97,28.1,0.675
3654,30.2,28.97,28.1,0.675
3655,30.22,28.95,28.08,0.675
3656,30.22,28.95,28.1,0.675
3657,30.24,28.95,28.08,0.675
3658,30.27,28.95,28.1,0.675
3659,30.27,29.02,28.12,0.675
3660,30.29,29.02,28.1,0.675
3661,30.27,28.99,28.08,0.675
3662,30.29,29.02,28.06,0.675
3663,30.22,29.04,28.08,0.675
3664,30.22,29.04,28.1,0.675
3665,30.24,29.04,28.1,0.675
3666,30.2,29.04,28.1,0.675
3667,30.2,29.04,28.12,0.675
3668,30.18,29.04,28.08,0.675
3669,30.18,29.04,28.1,0.675
3670,30.18,29.02,28.1,0.675
3671,30.2,29.04,28.1,0.675
3672,30.22,29.04,28.1,0.675
3673,30.2,29.04,28.1,0.675
3674,30.2,29.06,28.12,0.675
3675,30.22,29.06,28.12,0.675
3676,30.24,29.04,28.1,0.675
3677,30.2,29.06,28.12,0.675
3678,30.22,29.04,28.1,0.675
3679,30.22,29.06,28.12,0.675
3680,30.18,29.06,28.1,0.675
3681,30.22,29.04,28.12,0.675
3682,30.2,29.04,28.1,0.675
3683,30.18,29.02,28.1,0.675
3684,30.18,29.06,28.1,0.675
3685,30.2,29.04,28.1,0.675
3686,30.2,29.06,28.08,0.675
3687,30.24,29.04,28.1,0.675
3688,30.27,29.06,28.1,0.675
3689,30.29,29.02,28.08,0.675
3690,30.29,29.04,28.1,0.675
3691,30.29,29.04,28.08,0.675
3692,30.29,29.02,28.1,0.675
3693,30.29,29.02,28.1,0.675
3694,30.33,28.99,28.08,0.675
3695,30.35,29.02,28.06,0.675
3696,30.33,29.02,28.08,0.675
3697,30.33,29.02,28.08,0.675
3698,30.29,29.04,28.1,0.675
3699,30.31,29.02,28.1,0.675
3700,30.29,28.99,28.12,0.675
3701,30.22,29.04,28.12,0.675
3702,30.27,29.04,28.14,0.675
3703,30.27,29.02,28.14,0.675
3704,30.27,28.95,28.16,0.675
3705,30.24,28.97,28.16,0.675
3706,30.22,28.95,28.16,0.675
3707,30.18,28.97,28.16,0.675
3708,30.18,28.99,28.12,0.675
3709,30.2,28.97,28.12,0.675
3710,30.2,28.97,28.12,0.675
3711,30.18,29.04,28.08,0.675
3712,30.18,29.04,28.12,0.675
3713,30.16,29.02,28.14,0.675
3714,30.16,29.04,28.14,0.675
3715,30.16,29.04,28.12,0.675
3716,30.16,29.04,28.12,0.675
3717,30.14,29.04,28.12,0.675
3718,30.14,29.06,28.14,0.675
3719,30.14,29.06,28.14,0.675
3720,30.09,29.04,28.14,0.675
3721,30.11,29.06,28.1,0.675
3722,30.14,29.06,28.1,0.675
3723,30.16,29.04,28.12,0.675
3724,30.16,29.04,28.14,0.675
3725,30.18,29.06,28.12,0.675
3726,30.16,29.06,28.14,0.675
3727,30.18,29.04,28.14,0.675
3728,30.16,29.02,28.14,0.675
3729,30.16,29.02,28.16,0.675
3730,30.14,29.02,28.16,0.675
3731,30.11,29.04,28.18,0.675
3732,30.14,29.02,28.16,0.675
3733,30.16,29.06,28.14,0.675
3734,30.16,29.04,28.16,0.675
3735,30.18,29.06,28.14,0.675
3736,30.22,29.06,28.16,0.675
3737,30.24,29.02,28.16,0.675
3738,30.24,29.04,28.16,0.675
3739,30.29,29.04,28.16,0.675
3740,30.29,29.06,28.16,0.675
3741,30.29,29.04,28.14,0.675
3742,30.29,29.04,28.14,0.675
3743,30.33,29.04,28.12,0.675
3744,30.35,28.99,28.14,0.675
3745,30.35,29.02,28.14,0.675
3746,30.33,29.04,28.1,0.675
3747,30.35,28.99,28.12,0.675
3748,30.33,29.02,28.12,0.675
3749,30.33,29.02,28.12,0.675
3750,30.33,29.04,28.1,0.675
3751,30.37,29.04,28.1,0.675
3752,30.35,29.04,28.12,0.675
3753,30.35,29.06,28.14,0.675
3754,30.35,29.04,28.16,0.675
3755,30.35,29.06,28.16,0.675
3756,30.31,29.08,28.16,0.675
3757,30.31,29.08,28.18,0.675
3758,30.27,29.08,28.14,0.675
3759,30.29,29.02,28.18,0.675
3760,30.27,29.06,28.18,0.675
3761,30.29,29.06,28.18,0.675
3762,30.24,29.06,28.18,0.675
3763,30.27,29.08,28.18,0.675
3764,30.27,29.04,28.18,0.675
3765,30.27,29.06,28.2,0.675
3766,30.24,29.08,28.2,0.675
3768,30.22,29.1,28.18,0.675
3769,30.22,29.08,28.18,0.675
3770,30.24,29.06,28.2,0.675
3771,30.2,29.06,28.23,0.675
3772,30.22,29.06,28.23,0.675
3773,30.22,29.06,28.23,0.675
3774,30.24,29.08,28.18,0.675
3775,30.22,29.06,28.18,0.675
3776,30.2,29.08,28.2,0.675
3777,30.2,29.06,28.2,0.675
3778,30.22,29.08,28.2,0.675
3779,30.24,29.06,28.2,0.675
3780,30.24,29.06,28.18,0.675
3781,30.24,29.06,28.2,0.675
3782,30.27,29.08,28.18,0.675
3783,30.29,29.08,28.2,0.675
3784,30.29,29.04,28.2,0.675
3785,30.27,29.08,28.23,0.675
3786,30.22,29.08,28.23,0.675
3787,30.27,29.08,28.2,0.675
3788,30.29,29.08,28.18,0.675
3789,30.29,29.08,28.2,0.675
3790,30.29,29.08,28.18,0.675
3791,30.33,29.08,28.18,0.675
3792,30.33,29.08,28.18,0.675
3793,30.33,29.08,28.2,0.675
3794,30.35,29.04,28.2,0.675
3795,30.33,29.06,28.2,0.675
3796,30.33,29.08,28.18,0.675
3797,30.33,29.06,28.18,0.675
3798,30.35,29.08,28.16,0.675
3799,30.35,29.06,28.14,0.675
3800,30.35,29.06,28.14,0.675
3801,30.35,29.06,28.14,0.675
3802,30.37,29.08,28.16,0.675
3803,30.4,29.04,28.14,0.675
3804,30.4,29.06,28.16,0.675
3805,30.37,29.04,28.14,0.675
3806,30.4,29.08,28.16,0.675
3807,30.4,29.02,28.14,0.675
3808,30.35,29.06,28.14,0.675
3809,30.4,29.04,28.12,0.675
3810,30.35,29.06,28.14,0.675
3811,30.4,29.06,28.12,0.675
3812,30.4,29.04,28.12,0.675
3813,30.4,29.04,28.1,0.675
3814,30.37,29.04,28.1,0.675
3815,30.4,29.04,28.12,0.675
3816,30.4,29.04,28.14,0.675
3817,30.42,28.99,28.1,0.675
3818,30.42,29.06,28.1,0.675
3819,30.4,29.06,28.1,0.675
3820,30.4,29.04,28.12,0.675
3821,30.42,29.04,28.12,0.675
3822,30.42,29.06,28.08,0.675
3823,30.37,29.06,28.12,0.675
3824,30.37,29.06,28.12,0.675
3825,30.37,29.08,28.12,0.675
3826,30.37,29.06,28.1,0.675
3827,30.37,29.08,28.1,0.675
3828,30.4,29.04,28.1,0.675
3829,30.35,29.1,28.14,0.675
3830,30.33,29.08,28.14,0.675
3831,30.33,29.06,28.14,0.675
3832,30.29,29.06,28.16,0.675
3833,30.29,29.06,28.18,0.675
3834,30.24,29.06,28.18,0.675
3835,30.22,29.08,28.18,0.675
3836,30.24,29.08,28.18,0.675
3837,30.24,29.08,28.16,0.675
3838,30.27,29.08,28.2,0.675
3839,30.24,29.06,28.2,0.675
3840,30.24,29.04,28.23,0.675
3841,30.22,29.06,28.23,0.675
3842,30.22,29.06,28.25,0.675
3843,30.22,29.04,28.25,0.675
3844,30.24,29.06,28.25,0.675
3845,30.24,29.06,28.23,0.675
3846,30.22,29.06,28.25,0.675
3847,30.22,29.08,28.25,0.675
3848,30.2,29.06,28.25,0.675
3849,30.2,29.08,28.23,0.675
3850,30.2,29.1,28.25,0.675
3851,30.2,29.08,28.23,0.675
3852,30.18,29.1,28.2,0.675
3853,30.2,29.06,28.25,0.675
3854,30.18,29.06,28.23,0.675
3855,30.2,29.06,28.2,0.675
3856,30.18,29.08,28.23,0.675
3857,30.18,29.06,28.18,0.675
3858,30.18,29.08,28.18,0.675
3859,30.14,29.08,28.2,0.675
3860,30.18,29.1,28.2,0.675
3861,30.18,29.08,28.2,0.675
3862,30.16,29.1,28.2,0.675
3863,30.16,29.08,28.16,0.675
3864,30.18,29.08,28.18,0.675
3865,30.18,29.06,28.18,0.675
3866,30.18,29.08,28.14,0.675
3867,30.16,29.06,28.18,0.675
3868,30.18,29.08,28.16,0.675
3869,30.18,29.06,28.16,0.675
3870,30.18,29.06,28.16,0.675
3871,30.16,29.06,28.16,0.675
3872,30.16,29.06,28.16,0.675
3873,30.11,29.04,28.16,0.675
3874,30.14,29.02,28.18,0.675
3875,30.14,29.04,28.14,0.675
3876,30.11,29.02,28.18,0.675
3877,30.16,28.99,28.18,0.675
3878,30.14,29.02,28.18,0.675
3879,30.11,28.99,28.2,0.675
3880,30.18,29.02,28.18,0.675
3881,30.16,29.04,28.2,0.675
3882,30.16,29.04,28.2,0.675
3883,30.14,29.04,28.2,0.675
3884,30.2,29.06,28.18,0.675
3885,30.22,29.04,28.18,0.675
3886,30.24,29.04,28.18,0.675
3887,30.24,29.06,28.14,0.675
3888,30.27,29.04,28.16,0.675
3889,30.27,29.06,28.16,0.675
3890,30.27,29.04,28.14,0.675
3891,30.24,29.04,28.16,0.675
3892,30.22,29.06,28.14,0.675
3893,30.24,29.02,28.14,0.675
3894,30.22,29.08,28.14,0.675
3895,30.24,29.06,28.14,0.675
3896,30.27,29.06,28.14,0.675
3897,30.22,29.06,28.12,0.675
3898,30.27,29.06,28.1,0.675
3899,30.2,29.06,28.12,0.675
3900,30.22,29.08,28.12,0.675
3901,30.22,29.08,28.1,0.675
3902,30.22,29.04,28.12,0.675
3903,30.24,29.06,28.12,0.675
3904,30.24,29.08,28.08,0.675
3905,30.27,29.06,28.12,0.675
3906,30.24,29.06,28.12,0.675
3907,30.27,29.06,28.12,0.675
3908,30.27,29.08,28.12,0.675
3909,30.27,29.08,28.14,0.675
3910,30.27,29.12,28.14,0.675
3911,30.24,29.08,28.16,0.675
3912,30.22,29.08,28.16,0.675
3913,30.22,29.08,28.16,0.675
3914,30.22,29.1,28.14,0.675
3915,30.2,29.08,28.2,0.675
3916,30.2,29.08,28.18,0.675
3917,30.2,29.08,28.23,0.675
3918,30.2,29.08,28.16,0.675
3919,30.2,29.08,28.2,0.675
3920,30.22,29.06,28.16,0.675
3921,30.2,29.06,28.2,0.675
3922,30.22,29.06,28.18,0.675
3923,30.2,29.06,28.16,0.675
3924,30.18,29.02,28.2,0.675
3925,30.2,29.04,28.18,0.675
3926,30.2,29.1,28.18,0.675
3927,30.2,29.06,28.18,0.675
3928,30.18,29.06,28.16,0.675
3929,30.18,29.06,28.18,0.675
3930,30.18,29.06,28.12,0.675
3931,30.2,29.04,28.14,0.675
3932,30.2,29.06,28.14,0.675
3933,30.22,29.02,28.14,0.675
3934,30.22,29.06,28.12,0.675
3935,30.2,29.06,28.14,0.675
3936,30.24,29.04,28.14,0.675
3937,30.2,29.06,28.14,0.675
3938,30.2,29.08,28.14,0.675
3939,30.2,29.08,28.16,0.675
3940,30.2,29.04,28.14,0.675
3941,30.16,29.06,28.18,0.675
3942,30.11,29.06,28.16,0.675
3943,30.16,29.04,28.18,0.675
3944,30.14,29.02,28.18,0.675
3945,30.18,29.04,28.14,0.675
3946,30.16,29.04,28.18,0.675
3947,30.16,29.02,28.18,0.675
3948,30.16,28.97,28.16,0.675
3949,30.16,28.99,28.18,0.675
3950,30.16,29.02,28.18,0.675
3951,30.16,29.04,28.14,0.675
3952,30.16,29.04,28.14,0.675
3953,30.16,29.02,28.14,0.675
3954,30.16,29.02,28.14,0.675
3955,30.16,29.04,28.12,0.675
3956,30.18,29.04,28.1,0.675
3957,30.2,28.99,28.16,0.675
3958,30.2,29.02,28.16,0.675
3959,30.2,29.04,28.14,0.675
3960,30.2,29.04,28.16,0.675
3961,30.24,29.02,28.16,0.675
3962,30.22,29.04,28.14,0.675
3963,30.2,29.06,28.16,0.675
3964,30.18,29.04,28.16,0.675
3965,30.18,29.04,28.14,0.675
3966,30.16,29.02,28.2,0.675
3967,30.18,28.99,28.23,0.675
3968,30.11,29.02,28.2,0.675
3969,30.14,29.02,28.2,0.675
3970,30.14,29.02,28.2,0.675
3971,30.11,29.02,28.18,0.675
3972,30.14,28.97,28.2,0.675
3973,30.14,28.99,28.2,0.675
3974,30.14,28.99,28.2,0.675
3975,30.14,28.99,28.2,0.675
3976,30.14,28.99,28.2,0.675
3977,30.14,28.97,28.2,0.675
3978,30.09,28.99,28.2,0.675
3979,30.14,28.99,28.2,0.675
3980,30.14,28.97,28.23,0.675
3981,30.16,28.99,28.18,0.675
3982,30.18,29.02,28.2,0.675
3983,30.16,29.02,28.16,0.675
3984,30.16,29.02,28.14,0.675
3985,30.11,28.99,28.18,0.675
3986,30.14,29.02,28.16,0.675
3987,30.11,28.97,28.16,0.675
3988,30.09,28.99,28.16,0.675
3989,30.11,29.04,28.16,0.675
3990,30.11,28.99,28.16,0.675
3991,30.07,28.99,28.16,0.675
3992,30.07,28.99,28.16,0.675
3993,30.11,29.02,28.14,0.675
3994,30.14,29.02,28.12,0.675
3995,30.09,28.99,28.14,0.675
3996,30.11,28.99,28.14,0.675
3997,30.16,29.02,28.16,0.675
3998,30.14,29.02,28.16,0.675
3999,30.18,28.99,28.14,0.675
4000,30.16,28.99,28.18,0.675
4001,30.18,29.02,28.16,0.675
4002,30.24,29.04,28.12,0.84
4003,30.29,28.99,28.16,0.84
4004,30.33,29.02,28.12,0.84
4005,30.42,29.02,28.12,0.84
4006,30.46,29.02,28.14,0.84
4007,30.5,29.02,28.14,0.84
4008,30.55,28.99,28.12,0.84
4009,30.57,29.04,28.1,0.84
4010,30.61,29.04,28.14,0.84
4011,30.64,29.06,28.12,0.84
4012,30.68,29.06,28.14,0.84
4013,30.72,29.06,28.12,0.84
4014,30.72,29.06,28.12,0.84
4015,30.74,29.08,28.1,0.84
4016,30.77,29.1,28.1,0.84
4017,30.77,29.08,28.1,0.84
4019,30.74,29.1,28.12,0.84
4020,30.74,29.1,28.1,0.84
4021,30.72,29.12,28.14,0.84
4022,30.79,29.08,28.14,0.84
4023,30.79,29.14,28.14,0.84
4024,30.85,29.1,28.16,0.84
4025,30.85,29.17,28.16,0.84
4026,30.85,29.19,28.16,0.84
4027,30.85,29.19,28.2,0.84
4028,30.87,29.21,28.2,0.84
4029,30.92,29.21,28.2,0.84
4030,30.9,29.23,28.23,0.84
4031,30.94,29.23,28.18,0.84
4032,30.96,29.21,28.23,0.84
4033,30.98,29.25,28.23,0.84
4034,30.98,29.25,28.25,0.84
4035,31.01,29.25,28.23,0.84
4036,31.03,29.25,28.25,0.84
4037,31.01,29.25,28.27,0.84
4038,30.98,29.29,28.27,0.84
4039,31.01,29.25,28.29,0.84
4040,30.98,29.27,28.29,0.84
4041,31.01,29.29,28.31,0.84
4042,31.01,29.27,28.33,0.84
4043,30.98,29.27,28.33,0.84
4044,31.01,29.32,28.31,0.84
4045,31.03,29.29,28.35,0.84
4046,31.05,29.34,28.37,0.84
4047,31.07,29.32,28.35,0.84
4048,31.07,29.32,28.37,0.84
4049,31.07,29.34,28.37,0.84
4050,31.09,29.34,28.37,0.84
4051,31.05,29.34,28.4,0.84
4052,31.07,29.38,28.4,0.84
4053,31.07,29.38,28.42,0.84
4054,31.07,29.4,28.42,0.84
4055,31.12,29.4,28.4,0.84
4056,31.05,29.42,28.42,0.84
4057,31.09,29.4,28.44,0.84
4058,31.09,29.44,28.44,0.84
4059,31.12,29.44,28.42,0.84
4060,31.12,29.47,28.44,0.84
4061,31.14,29.44,28.44,0.84
4062,31.14,29.47,28.44,0.84
4063,31.16,29.47,28.46,0.84
4064,31.14,29.51,28.46,0.84
4065,31.22,29.51,28.46,0.84
4066,31.25,29.51,28.44,0.84
4067,31.25,29.53,28.42,0.84
4068,31.27,29.53,28.44,0.84
4069,31.27,29.55,28.44,0.84
4070,31.27,29.57,28.46,0.84
4071,31.27,29.57,28.46,0.84
4072,31.25,29.57,28.46,0.84
4073,31.31,29.55,28.46,0.84
4074,31.36,29.6,28.46,0.84
4075,31.38,29.6,28.44,0.84
4076,31.42,29.57,28.46,0.84
4077,31.42,29.62,28.48,0.84
4078,31.44,29.62,28.46,0.84
4079,31.44,29.6,28.48,0.84
4080,31.49,29.62,28.48,0.84
4081,31.51,29.62,28.5,0.84
4082,31.53,29.62,28.48,0.84
4083,31.53,29.62,28.52,0.84
4084,31.53,29.62,28.5,0.84
4085,31.53,29.64,28.48,0.84
4086,31.53,29.64,28.52,0.84
4087,31.53,29.66,28.48,0.84
4088,31.55,29.62,28.52,0.84
4089,31.53,29.66,28.52,0.84
4090,31.53,29.68,28.52,0.84
4091,31.51,29.68,28.52,0.84
4092,31.58,29.7,28.55,0.84
4093,31.53,29.7,28.55,0.84
4094,31.58,29.72,28.57,0.84
4095,31.6,29.72,28.59,0.84
4096,31.58,29.77,28.59,0.84
4097,31.55,29.77,28.61,0.84
4098,31.55,29.77,28.61,0.84
4099,31.53,29.79,28.61,0.84
4100,31.6,29.79,28.61,0.84
4101,31.6,29.79,28.63,0.84
4102,31.62,29.81,28.63,0.84
4103,31.64,29.81,28.63,0.84
4104,31.64,29.83,28.61,0.84
4105,31.66,29.85,28.67,0.84
4106,31.64,29.83,28.67,0.84
4107,31.66,29.85,28.65,0.84
4108,31.66,29.85,28.69,0.84
4109,31.64,29.88,28.69,0.84
4110,31.66,29.88,28.69,0.84
4111,31.69,29.9,28.72,0.84
4112,31.66,29.9,28.69,0.84
4113,31.66,29.88,28.74,0.84
4114,31.69,29.9,28.76,0.84
4115,31.69,29.92,28.76,0.84
4116,31.69,29.9,28.78,0.84
4117,31.69,29.92,28.78,0.84
4118,31.69,29.94,28.78,0.84
4119,31.69,29.94,28.82,0.84
4120,31.71,29.94,28.82,0.84
4121,31.69,29.96,28.8,0.84
4122,31.73,29.94,28.8,0.84
4123,31.71,29.94,28.8,0.84
4124,31.73,29.96,28.78,0.84
4125,31.75,29.96,28.82,0.84
4126,31.75,29.94,28.8,0.84
4127,31.75,29.98,28.8,0.84
4128,31.71,29.98,28.82,0.84
4129,31.69,29.98,28.84,0.84
4130,31.66,29.98,28.87,0.84
4131,31.64,29.98,28.84,0.84
4132,31.64,29.98,28.87,0.84
4133,31.69,29.94,28.84,0.84
4134,31.69,29.94,28.84,0.84
4135,31.66,29.96,28.82,0.84
4136,31.73,29.98,28.84,0.84
4137,31.75,29.98,28.84,0.84
4138,31.77,29.96,28.84,0.84
4139,31.82,29.98,28.82,0.84
4140,31.84,29.94,28.84,0.84
4141,31.84,29.96,28.84,0.84
4142,31.86,29.96,28.84,0.84
4143,31.84,29.98,28.89,0.84
4144,31.84,30.01,28.87,0.84
4145,31.8,30.01,28.91,0.84
4146,31.84,30.05,28.89,0.84
4147,31.84,30.05,28.91,0.84
4148,31.82,30.07,28.93,0.84
4149,31.8,30.07,28.93,0.84
4150,31.84,30.09,28.93,0.84
4151,31.84,30.09,28.95,0.84
4152,31.86,30.07,28.93,0.84
4153,31.86,30.11,28.93,0.84
4154,31.91,30.07,28.93,0.84
4155,31.93,30.09,28.93,0.84
4156,31.93,30.09,28.93,0.84
4157,31.91,30.09,28.93,0.84
4158,31.93,30.09,28.95,0.84
4159,31.91,30.14,28.95,0.84
4160,31.95,30.14,28.97,0.84
4161,31.97,30.14,28.97,0.84
4162,31.95,30.16,28.97,0.84
4163,31.95,30.18,28.99,0.84
4164,31.95,30.16,28.99,0.84
4165,31.91,30.18,29.02,0.84
4166,31.88,30.2,28.99,0.84
4167,31.86,30.2,29.02,0.84
4168,31.86,30.2,29.04,0.84
4169,31.86,30.22,29.02,0.84
4170,31.82,30.22,29.02,0.84
4171,31.84,30.22,29.04,0.84
4172,31.88,30.2,29.04,0.84
4173,31.91,30.2,29.04,0.84
4174,31.93,30.22,29.04,0.84
4175,31.95,30.18,29.06,0.84
4176,31.97,30.16,29.04,0.84
4177,32.02,30.2,29.02,0.84
4178,32.0,30.18,29.06,0.84
4179,32.02,30.18,29.04,0.84
4180,32.04,30.18,29.04,0.84
4181,32.04,30.2,29.06,0.84
4182,32.04,30.2,29.02,0.84
4183,32.04,30.2,29.02,0.84
4184,32.06,30.22,29.08,0.84
4185,32.06,30.2,29.06,0.84
4186,32.08,30.24,29.04,0.84
4187,32.08,30.2,29.08,0.84
4188,32.06,30.24,29.08,0.84
4189,32.08,30.24,29.08,0.84
4190,32.11,30.24,29.08,0.84
4191,32.08,30.27,29.08,0.84
4192,32.06,30.24,29.1,0.84
4193,32.06,30.27,29.12,0.84
4194,32.04,30.29,29.08,0.84
4195,32.02,30.29,29.12,0.84
4196,32.02,30.24,29.12,0.84
4197,31.97,30.29,29.14,0.84
4198,32.0,30.31,29.14,0.84
4199,32.0,30.31,29.12,0.84
4200,31.97,30.29,29.12,0.84
4201,31.97,30.31,29.14,0.84
4202,31.97,30.29,29.14,0.84
4203,32.02,30.31,29.14,0.84
4204,32.0,30.33,29.14,0.84
4205,32.02,30.31,29.12,0.84
4206,32.02,30.33,29.14,0.84
4207,32.06,30.31,29.14,0.84
4208,32.06,30.31,29.17,0.84
4209,32.08,30.33,29.14,0.84
4210,32.11,30.27,29.17,0.84
4211,32.11,30.31,29.17,0.84
4212,32.04,30.33,29.14,0.84
4213,32.08,30.31,29.14,0.84
4214,32.04,30.33,29.17,0.84
4215,32.04,30.35,29.17,0.84
4216,32.02,30.35,29.17,0.84
4217,32.04,30.31,29.19,0.84
4218,32.02,30.37,29.19,0.84
4219,32.04,30.37,29.19,0.84
4220,32.02,30.33,29.19,0.84
4221,32.02,30.4,29.17,0.84
4222,32.0,30.35,29.19,0.84
4223,32.0,30.42,29.23,0.84
4224,31.97,30.37,29.19,0.84
4225,31.97,30.35,29.23,0.84
4226,31.97,30.35,29.23,0.84
4227,31.93,30.35,29.23,0.84
4228,31.97,30.35,29.25,0.84
4229,31.93,30.37,29.21,0.84
4230,31.95,30.4,29.23,0.84
4231,31.97,30.37,29.25,0.84
4232,31.97,30.35,29.25,0.84
4233,32.0,30.35,29.23,0.84
4234,32.0,30.35,29.25,0.84
4235,32.04,30.37,29.27,0.84
4236,32.02,30.35,29.27,0.84
4237,31.97,30.35,29.29,0.84
4238,32.02,30.33,29.32,0.84
4239,32.0,30.33,29.32,0.84
4240,32.0,30.35,29.29,0.84
4241,31.97,30.37,29.29,0.84
4242,31.95,30.35,29.32,0.84
4243,31.93,30.35,29.29,0.84
4244,31.95,30.33,29.32,0.84
4245,31.91,30.33,29.34,0.84
